booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00005315-20260914_000059,2026-11-20,05:30:00,09:30:00,Broadfield Clinical Services NHS Trust,Medical,Occupational Therapy,Clinical Support Services,FY1/FY2,SHO,SHO,23.08,30.77,EMP0864-20260914_000059,Mr Edward Whitehouse,Increased Patient Demand,2025-07-24
BR-00005316-20260914_000059,2025-09-18,04:15:00,05:15:00,Southgate Community & Mental Health NHS Trust,AHP,Neurology,Medicine & Acute Care,Occupational Therapist,Physiologist,6,22.56,28.21,EMP0379-20260914_000059,Kirsty Smith,Planned Leave Cover,2026-02-20
BR-00005317-20260914_000059,2027-07-10,18:15:00,20:15:00,Broadfield Clinical Services NHS Trust,AHP,ENT Surgery,Surgery & Cancer,Radiographer,Occupational Therapist,6,22.56,28.21,EMP1049-20260914_000059,Tina Hope,Unexpected Absence,2026-03-01
BR-00005318-20260914_000059,2025-11-12,07:00:00,11:00:00,Greenhaven Acute & Specialist Care NHS Trust,AHP,Breast Surgery,Surgery & Cancer,Speech Therapist,Physiologist,6,22.56,28.21,EMP0004-20260914_000059,Julie Hawkins,Emergency Cover,2025-06-03
BR-00005319-20260914_000059,2026-03-06,01:45:00,11:45:00,Midlands Central Hospitals NHS Trust,Nursing,Paediatrics,Women & Children,Senior Staff Nurse,Charge Nurse,7,26.67,33.33,EMP1031-20260914_000059,Jacob Leonard,Weekend Cover,2024-11-18
BR-00005320-20260914_000059,2026-03-30,12:45:00,00:45:00,Hillcrest Medical Centres NHS Trust,Medical,Postnatal Care,Women & Children,Registrar,SHO,SHO,23.08,30.77,EMP0493-20260914_000059,Louise Reed,Planned Leave Cover,2024-11-09
BR-00005321-20260914_000059,2025-10-07,04:45:00,07:45:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,Respiratory Medicine,Medicine & Acute Care,Ward Manager,Ward Manager,8A,28.21,35.9,EMP0014-20260914_000059,Stuart McDonald,Unexpected Absence,2025-07-15
BR-00005322-20260914_000059,2026-11-13,11:15:00,15:15:00,Broadfield Clinical Services NHS Trust,AHP,Facilities Management,Corporate Services,Physiologist,Speech Therapist,6,22.56,28.21,EMP1058-20260914_000059,Dr Bethany Kay,Night Shift Cover,2024-12-13
BR-00005323-20260914_000059,2026-09-13,21:30:00,09:30:00,Horizon Integrated Health Partnership NHS Trust,Nursing,Haematology,Medicine & Acute Care,Staff Nurse,Charge Nurse,7,26.67,33.33,EMP0760-20260914_000059,Kirsty Bartlett,New Service Requirement,2025-11-30
BR-00005324-20260914_000059,2025-10-20,08:15:00,18:15:00,Southgate Community & Mental Health NHS Trust,Medical,Physiotherapy,Clinical Support Services,GP,Registrar,SPR,33.33,43.59,EMP1018-20260914_000059,Maureen Mellor,Emergency Cover,2026-08-05
BR-00005325-20260914_000059,2027-09-06,03:45:00,06:45:00,Northshire University Hospitals NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Senior Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP1000-20260914_000059,Olivia Giles,Ward Capacity Increase,2026-09-09
BR-00005326-20260914_000059,2027-05-21,08:00:00,17:00:00,Broadfield Clinical Services NHS Trust,AHP,Finance,Corporate Services,Physiologist,Physiologist,6,22.56,28.21,EMP0467-20260914_000059,Karl Holden,Planned Leave Cover,2025-12-24
BR-00005327-20260914_000059,2026-04-01,11:45:00,17:45:00,Northshire University Hospitals NHS Trust,Nursing,Urgent Care,Emergency & Urgent Care,Healthcare Assistant,Ward Manager,8A,28.21,35.9,EMP0955-20260914_000059,Angela Edwards,Increased Patient Demand,2026-02-05
BR-00005328-20260914_000059,2027-07-11,11:45:00,15:45:00,Hillcrest Medical Centres NHS Trust,Admin,Postnatal Care,Women & Children,Administrator,Medical Secretary,4,15.38,19.49,EMP0339-20260914_000059,Rebecca King,Planned Leave Cover,2026-08-13
BR-00005329-20260914_000059,2027-03-08,00:30:00,10:30:00,Oakridge Community Services NHS Trust,Nursing,Facilities Management,Corporate Services,Healthcare Assistant,Charge Nurse,7,26.67,33.33,EMP0678-20260914_000059,Margaret Graham,Annual Leave Cover,2025-12-29
BR-00005330-20260914_000059,2025-12-22,17:45:00,00:45:00,Southvale Hospitals NHS Trust,Admin,Acute Medicine,Medicine & Acute Care,Medical Secretary,Receptionist,3,13.33,16.41,EMP1116-20260914_000059,Paul Jackson,Training Cover,2026-05-19
BR-00005331-20260914_000059,2027-02-15,19:00:00,07:00:00,Westborough Acute Care NHS Trust,Medical,Communications,Corporate Services,GP,Registrar,SPR,33.33,43.59,EMP1159-20260914_000059,Frederick McKenzie,Training Cover,2026-02-09
BR-00005332-20260914_000059,2027-04-25,17:30:00,04:30:00,Northshire University Hospitals NHS Trust,Medical,Neurosurgery,Surgery & Cancer,FY1/FY2,SHO,SHO,23.08,30.77,EMP0809-20260914_000059,Beth Hall-Richardson,Unexpected Absence,2024-11-07
BR-00005333-20260914_000059,2026-03-14,02:30:00,03:30:00,Valleyview Mental Wellness NHS Trust,Medical,Urgent Care,Emergency & Urgent Care,Registrar,Registrar,SPR,33.33,43.59,EMP0115-20260914_000059,Jamie Coates-Clarke,Planned Leave Cover,2025-03-08
BR-00005334-20260914_000059,2025-10-09,00:00:00,01:00:00,Valleyview Mental Wellness NHS Trust,Admin,General Surgery,Surgery & Cancer,Administrator,Medical Secretary,4,15.38,19.49,EMP0292-20260914_000059,Catherine Cook,Staff Shortage,2026-06-23
BR-00005335-20260914_000059,2026-11-11,15:30:00,21:30:00,Valleyview Mental Wellness NHS Trust,Nursing,Occupational Therapy,Clinical Support Services,Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP0259-20260914_000059,Ryan Dean-Young,Increased Patient Demand,2025-06-21
BR-00005336-20260914_000059,2026-05-04,09:00:00,11:00:00,Broadfield Clinical Services NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Radiographer,Physiologist,6,22.56,28.21,EMP0525-20260914_000059,Denis Watts,New Service Requirement,2026-03-03
BR-00005337-20260914_000059,2026-12-04,15:00:00,22:00:00,Lakeside District Hospitals NHS Trust,Admin,Pathology,Clinical Support Services,Receptionist,Receptionist,3,13.33,16.41,EMP0842-20260914_000059,Conor Turner,Maternity Leave Cover,2024-12-28
BR-00005338-20260914_000059,2027-05-03,03:15:00,04:15:00,Lakeside District Hospitals NHS Trust,Medical,Orthopaedics,Surgery & Cancer,Registrar,Registrar,SPR,33.33,43.59,EMP1175-20260914_000059,Mrs Denise Dodd,Staff Redeployment,2024-12-08
BR-00005339-20260914_000059,2027-02-17,00:45:00,06:45:00,Broadfield Clinical Services NHS Trust,Nursing,Cardiology,Medicine & Acute Care,Healthcare Assistant,Healthcare Assistant,2,12.31,14.36,EMP0220-20260914_000059,Bruce Scott,Staff Shortage,2026-05-18
BR-00005340-20260914_000059,2027-05-05,07:45:00,08:45:00,Westmere Community Health NHS Trust,Medical,Pharmacy,Clinical Support Services,FY1/FY2,SHO,SHO,23.08,30.77,EMP0110-20260914_000059,Mr Damien Fletcher,High Acuity Patients,2025-09-10
BR-00005341-20260914_000059,2027-04-05,12:15:00,20:15:00,Eastfield Psychological Services NHS Trust,Nursing,Radiology,Clinical Support Services,Ward Manager,Nursery Nurse,2,12.31,14.36,EMP0229-20260914_000059,Debra Bird,Training Cover,2025-01-16
BR-00005342-20260914_000059,2027-02-08,10:00:00,20:00:00,Horizon Integrated Health Partnership NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Data Analyst,Medical Secretary,4,15.38,19.49,EMP1120-20260914_000059,Shannon Wells,Maternity Leave Cover,2024-11-15
BR-00005343-20260914_000059,2025-12-27,09:45:00,12:45:00,Northshire University Hospitals NHS Trust,AHP,Minor Injuries Unit,Emergency & Urgent Care,Speech Therapist,Physiologist,6,22.56,28.21,EMP0291-20260914_000059,Dr Christine Smith,Operational Requirement,2025-06-21
BR-00005344-20260914_000059,2026-04-11,10:45:00,19:45:00,Lakeside District Hospitals NHS Trust,Admin,Intensive Care Unit,Critical Care & Anaesthesia,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0492-20260914_000059,Lindsey James,Weekend Cover,2025-01-05
BR-00005345-20260914_000059,2027-07-15,19:30:00,22:30:00,Southgate Community & Mental Health NHS Trust,Medical,Emergency Department,Emergency & Urgent Care,Registrar,GP,GP,46.15,61.54,EMP0760-20260914_000059,Joan Ward,Night Shift Cover,2025-11-14
BR-00005346-20260914_000059,2027-08-17,12:45:00,17:45:00,Meadowbrook Community Health NHS Trust,Medical,Urgent Care,Emergency & Urgent Care,GP,FY1/FY2,FY1,18.46,21.54,EMP0965-20260914_000059,Liam Baker,Maternity Leave Cover,2024-12-11
BR-00005347-20260914_000059,2026-03-27,19:30:00,03:30:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Pathology,Clinical Support Services,Data Analyst,Receptionist,3,13.33,16.41,EMP0117-20260914_000059,Miss Joan Fowler,Weekend Cover,2026-06-28
BR-00005348-20260914_000059,2026-12-19,00:30:00,11:30:00,Oakridge Community Services NHS Trust,AHP,Pathology,Clinical Support Services,Pharmacist,Physiotherapist,6,22.56,28.21,EMP0374-20260914_000059,Scott Dale,High Acuity Patients,2025-07-25
BR-00005349-20260914_000059,2027-06-28,07:15:00,16:15:00,Westmere Community Health NHS Trust,Nursing,Radiology,Clinical Support Services,Ward Manager,Healthcare Assistant,2,12.31,14.36,EMP0133-20260914_000059,Louise Fox,Maternity Leave Cover,2025-05-15
BR-00005350-20260914_000059,2026-10-18,14:00:00,18:00:00,Westborough Acute Care NHS Trust,Admin,Postnatal Care,Women & Children,Receptionist,Medical Secretary,4,15.38,19.49,EMP0983-20260914_000059,Miss Susan Nelson,Training Cover,2025-03-31
BR-00005351-20260914_000059,2026-09-29,03:00:00,09:00:00,Oakridge Community Services NHS Trust,Admin,Paediatrics,Women & Children,Receptionist,Data Analyst,8A,28.21,35.9,EMP0784-20260914_000059,Stacey Thomson,Staff Shortage,2025-10-31
BR-00005352-20260914_000059,2027-02-24,19:30:00,06:30:00,Eastmoor Teaching Hospitals NHS Trust,Medical,Occupational Therapy,Clinical Support Services,GP,GP,GP,46.15,61.54,EMP0462-20260914_000059,Joe Powell,Unexpected Absence,2025-07-31
BR-00005353-20260914_000059,2026-12-14,08:00:00,15:00:00,Lakeside District Hospitals NHS Trust,AHP,Pathology,Clinical Support Services,Physiologist,Pharmacist,5,18.97,23.08,EMP0275-20260914_000059,Janice Manning,Study Leave Cover,2025-05-09
BR-00005354-20260914_000059,2026-11-03,20:15:00,21:15:00,Valleyview Mental Wellness NHS Trust,Medical,Postnatal Care,Women & Children,SHO,FY1/FY2,FY1,18.46,21.54,EMP0275-20260914_000059,Pamela Lewis,Emergency Cover,2025-06-09
BR-00005355-20260914_000059,2026-10-30,01:30:00,12:30:00,Riverbank General Hospitals NHS Trust,AHP,Physiotherapy,Clinical Support Services,Physiologist,Pharmacist,5,18.97,23.08,EMP1198-20260914_000059,Dr Maurice Turner,Bank Holiday Cover,2026-01-26
BR-00005356-20260914_000059,2027-02-17,04:00:00,12:00:00,Westmere Community Health NHS Trust,Nursing,Radiology,Clinical Support Services,Senior Staff Nurse,Ward Manager,8A,28.21,35.9,EMP0518-20260914_000059,Dr Stacey Pearson,New Service Requirement,2024-11-10
BR-00005357-20260914_000059,2026-06-09,00:30:00,02:30:00,Eastfield Psychological Services NHS Trust,AHP,Orthopaedics,Surgery & Cancer,Radiographer,Pharmacist,5,18.97,23.08,EMP0692-20260914_000059,Carly Day,Unexpected Absence,2026-02-09
BR-00005358-20260914_000059,2026-11-28,03:30:00,08:30:00,Eastmoor Teaching Hospitals NHS Trust,Admin,Paediatrics,Women & Children,Receptionist,Medical Secretary,4,15.38,19.49,EMP0419-20260914_000059,Patricia Clarke,Operational Requirement,2024-10-08
BR-00005359-20260914_000059,2026-09-27,23:15:00,05:15:00,Lakeside District Hospitals NHS Trust,Admin,Gynaecology,Women & Children,Receptionist,Receptionist,3,13.33,16.41,EMP0555-20260914_000059,Justin Ahmed,Emergency Cover,2025-02-21
BR-00005360-20260914_000059,2027-05-15,05:30:00,15:30:00,Riverbank General Hospitals NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Medical Secretary,Receptionist,3,13.33,16.41,EMP0296-20260914_000059,Josephine Williams-Glover,New Service Requirement,2025-07-29
BR-00005361-20260914_000059,2027-01-17,21:45:00,02:45:00,Oakridge Community Services NHS Trust,Nursing,Finance,Corporate Services,Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP1174-20260914_000059,Amanda Black,Additional Patient Safety Cover,2025-09-28
BR-00005362-20260914_000059,2025-10-03,09:45:00,18:45:00,Westborough Acute Care NHS Trust,Nursing,General Surgery,Surgery & Cancer,Nursery Nurse,Staff Nurse,5,18.97,23.08,EMP0351-20260914_000059,Sylvia Mitchell,Bank Holiday Cover,2026-01-27
BR-00005363-20260914_000059,2026-08-05,18:30:00,21:30:00,Southvale Hospitals NHS Trust,Medical,Postnatal Care,Women & Children,Registrar,Consultant,CONS,48.72,71.79,EMP1103-20260914_000059,Amber Pearce,Training Cover,2025-10-30
BR-00005364-20260914_000059,2026-03-08,15:15:00,20:15:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Minor Injuries Unit,Emergency & Urgent Care,Staff Nurse,Charge Nurse,7,26.67,33.33,EMP0816-20260914_000059,Mitchell Smith,Sickness Cover,2026-02-11
BR-00005365-20260914_000059,2027-03-14,13:45:00,18:45:00,Northwood Mental Health NHS Trust,Medical,IT Support,Corporate Services,GP,GP,GP,46.15,61.54,EMP0965-20260914_000059,Margaret Gordon,Training Cover,2025-10-12
BR-00005366-20260914_000059,2025-10-15,15:30:00,18:30:00,Meadowbrook Community Health NHS Trust,Nursing,General Surgery,Surgery & Cancer,Ward Manager,Ward Manager,8A,28.21,35.9,EMP0615-20260914_000059,Phillip Long,Unexpected Absence,2025-11-14
BR-00005367-20260914_000059,2027-07-22,14:15:00,15:15:00,Northwood Mental Health NHS Trust,AHP,Emergency Department,Emergency & Urgent Care,Physiologist,Pharmacist,5,18.97,23.08,EMP0936-20260914_000059,Jeremy Haynes-Williams,Weekend Cover,2026-09-12
BR-00005368-20260914_000059,2025-09-30,07:45:00,11:45:00,Eastmoor Teaching Hospitals NHS Trust,Medical,Dermatology,Medicine & Acute Care,GP,FY1/FY2,FY1,18.46,21.54,EMP0728-20260914_000059,Mr Connor Williamson,Unexpected Absence,2025-05-14
BR-00005369-20260914_000059,2026-05-24,23:15:00,00:15:00,Oakridge Community Services NHS Trust,Nursing,Human Resources,Corporate Services,Nursery Nurse,Nursery Nurse,2,12.31,14.36,EMP0754-20260914_000059,Amanda Hall,Training Cover,2026-06-06
BR-00005370-20260914_000059,2026-10-18,09:45:00,18:45:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Acute Medicine,Medicine & Acute Care,Radiographer,Speech Therapist,6,22.56,28.21,EMP1177-20260914_000059,Dr Joe Duncan,Unexpected Absence,2024-12-20
BR-00005371-20260914_000059,2027-04-08,12:45:00,14:45:00,Westmere Community Health NHS Trust,Medical,Colorectal Surgery,Surgery & Cancer,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0016-20260914_000059,Kenneth Martin,Emergency Cover,2025-11-23
BR-00005372-20260914_000059,2025-10-01,16:00:00,17:00:00,Valleyview Mental Wellness NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Senior Staff Nurse,Ward Manager,8A,28.21,35.9,EMP0628-20260914_000059,Dr Katie Johnson,Sickness Cover,2025-08-29
BR-00005373-20260914_000059,2027-04-08,21:00:00,06:00:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Nursery Nurse,Healthcare Assistant,2,12.31,14.36,EMP0415-20260914_000059,Damien Phillips,Maternity Leave Cover,2026-07-23
BR-00005374-20260914_000059,2026-08-09,23:15:00,08:15:00,Midlands Central Hospitals NHS Trust,AHP,Postnatal Care,Women & Children,Physiotherapist,Physiotherapist,6,22.56,28.21,EMP0658-20260914_000059,Mohammed Davies,Annual Leave Cover,2025-09-27
BR-00005375-20260914_000059,2027-07-14,06:30:00,17:30:00,Midlands Central Hospitals NHS Trust,AHP,Human Resources,Corporate Services,Physiologist,Pharmacist,5,18.97,23.08,EMP0102-20260914_000059,Leslie Foster,Ward Capacity Increase,2024-12-16
BR-00005376-20260914_000059,2025-09-19,17:15:00,03:15:00,Meadowbrook Community Health NHS Trust,Medical,Colorectal Surgery,Surgery & Cancer,SHO,GP,GP,46.15,61.54,EMP0206-20260914_000059,Mr Barry Walsh,Specialist Skills Required,2026-04-14
BR-00005377-20260914_000059,2027-05-25,19:30:00,00:30:00,Horizon Integrated Health Partnership NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0684-20260914_000059,Glen Lowe-Brown,Maternity Leave Cover,2024-10-30
BR-00005378-20260914_000059,2027-01-13,22:00:00,09:00:00,Northwood Mental Health NHS Trust,Admin,Obstetrics,Women & Children,Receptionist,Administrator,3,13.33,16.41,EMP1189-20260914_000059,Mr Conor Shah,Night Shift Cover,2024-11-06
BR-00005379-20260914_000059,2026-07-03,22:15:00,09:15:00,Eastfield Psychological Services NHS Trust,Nursing,Neurology,Medicine & Acute Care,Ward Manager,Ward Manager,8A,28.21,35.9,EMP0392-20260914_000059,Sarah Khan,Unexpected Absence,2024-10-16
BR-00005380-20260914_000059,2026-10-01,14:00:00,20:00:00,Midlands Central Hospitals NHS Trust,Admin,Haematology,Medicine & Acute Care,Data Analyst,Administrator,3,13.33,16.41,EMP0847-20260914_000059,Mr Shaun Davies,Bank Holiday Cover,2026-03-29
BR-00005381-20260914_000059,2027-01-30,11:00:00,15:00:00,Hillcrest Medical Centres NHS Trust,Medical,Paediatrics,Women & Children,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0025-20260914_000059,Dr Guy Hughes,Additional Patient Safety Cover,2026-06-18
BR-00005382-20260914_000059,2026-09-07,14:15:00,23:15:00,Southgate Community & Mental Health NHS Trust,Nursing,Pharmacy,Clinical Support Services,Nursery Nurse,Ward Manager,8A,28.21,35.9,EMP0253-20260914_000059,Jamie Allen,Night Shift Cover,2025-11-15
BR-00005383-20260914_000059,2026-09-17,05:15:00,17:15:00,Greenhaven Acute & Specialist Care NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Charge Nurse,Ward Manager,8A,28.21,35.9,EMP0226-20260914_000059,Miss Frances Humphries,Training Cover,2026-07-28
BR-00005384-20260914_000059,2027-06-17,13:15:00,15:15:00,Westborough Acute Care NHS Trust,Nursing,Minor Injuries Unit,Emergency & Urgent Care,Staff Nurse,Ward Manager,8A,28.21,35.9,EMP0217-20260914_000059,Toby Bird,Ward Capacity Increase,2024-11-02
BR-00005385-20260914_000059,2026-07-17,16:45:00,21:45:00,Northshire University Hospitals NHS Trust,Medical,Gastroenterology,Medicine & Acute Care,Registrar,SHO,SHO,23.08,30.77,EMP0876-20260914_000059,Dr Paula Collier,New Service Requirement,2024-12-27
BR-00005386-20260914_000059,2026-07-21,02:45:00,10:45:00,Westmere Community Health NHS Trust,Admin,Breast Surgery,Surgery & Cancer,Receptionist,Data Analyst,8A,28.21,35.9,EMP0066-20260914_000059,Grace Humphries,Bank Holiday Cover,2025-10-28
BR-00005387-20260914_000059,2026-05-26,15:45:00,03:45:00,Oakridge Community Services NHS Trust,Medical,Urgent Care,Emergency & Urgent Care,Consultant,FY1/FY2,FY1,18.46,21.54,EMP0429-20260914_000059,Marie Tucker,Emergency Cover,2025-06-09
BR-00005388-20260914_000059,2026-01-25,18:00:00,00:00:00,Midlands Central Hospitals NHS Trust,Admin,Human Resources,Corporate Services,Data Analyst,Receptionist,3,13.33,16.41,EMP0644-20260914_000059,Lisa Duffy-Hughes,Increased Patient Demand,2026-01-01
BR-00005389-20260914_000059,2026-01-23,01:30:00,05:30:00,Oakridge Community Services NHS Trust,Medical,Gynaecology,Women & Children,Consultant,Registrar,SPR,33.33,43.59,EMP0854-20260914_000059,Bradley Mitchell,Unexpected Absence,2025-07-09
BR-00005390-20260914_000059,2025-12-04,15:30:00,22:30:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,Minor Injuries Unit,Emergency & Urgent Care,Healthcare Assistant,Nursery Nurse,2,12.31,14.36,EMP0353-20260914_000059,Ryan Murphy-Mellor,Bank Holiday Cover,2026-05-25
BR-00005391-20260914_000059,2026-11-11,11:00:00,18:00:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Paediatrics,Women & Children,Nursery Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0030-20260914_000059,Gail Harding,Training Cover,2026-05-04
BR-00005392-20260914_000059,2025-12-20,18:00:00,03:00:00,Meadowbrook Community Health NHS Trust,AHP,Postnatal Care,Women & Children,Pharmacist,Occupational Therapist,6,22.56,28.21,EMP0770-20260914_000059,Mr William Wade,High Acuity Patients,2025-04-09
BR-00005393-20260914_000059,2025-11-10,01:30:00,05:30:00,Riverbank General Hospitals NHS Trust,Medical,Human Resources,Corporate Services,FY1/FY2,SHO,SHO,23.08,30.77,EMP0643-20260914_000059,Brenda Vaughan,New Service Requirement,2026-03-06
