Employee ID,first_name,last_name,email,DOB,Telephone,Address,Gender,Trust,Ethnicity,Nationality,Visa Status,Staff Group,Role,Division,Ward,Grade,Salary,Hire Date,Contract Start,Weekly Hours,FTE,Registration Type,Contract Type,Employment Status,Registration Number,NI Number,Registration Expiry Date,DBS Expiry Date,Mandatory Training Completion Date,Mandatory Training Expiry Date,Profile Date
EMP0731,Leigh,Lee,damienbray@example.org,1966-01-01,+44(0)161 4960975,"Studio 78V
Lees Squares
West Rogerland
CV43 7LE",Female,Eastfield Psychological Services NHS Trust,Asian,Thailand,ILR,Admin,Data Analyst,Emergency & Urgent Care,Ambulance Services,8A,67153,2017-03-02,2017-03-30,37.5,1.0,GMC,Fixed Term,Active,BE633170,AO846000,2031-01-19,2027-02-03,2025-09-14,2026-11-08,2017-03-23
EMP0732,Billy,Saunders,vdixon@example.com,1978-01-15,+44121 4960314,"Studio 32
Ward Cove
North Tracey
TR6 1TZ",Male,Greenhaven Acute & Specialist Care NHS Trust,Black,Nigeria,ILR,AHP,Pharmacist,Corporate Services,Communications,5,37786,2017-06-19,2017-07-17,20.0,0.53,None,Permanent,Suspended,JW824318,CQ535156,2028-03-28,2028-09-30,2025-10-03,2027-01-19,2017-07-10
EMP0733,Samuel,Wells,elliottmorris@example.net,2000-05-06,01614960199,"284 Morgan Lakes
Vanessaborough
BS06 2BX",Male,Lakeside District Hospitals NHS Trust,Mixed,Ghana,Dependent,Medical,SHO,Women & Children,Gynaecology,SHO,56985,2020-10-02,2020-11-13,18.75,0.5,GMC,Fixed Term,Suspended,TP045847,VX958400,2027-03-07,2029-07-06,2026-04-18,2027-07-25,2020-10-23
EMP0734,Shannon,Smith,allentom@example.com,1992-08-15,+441214960336,"Flat 6
Andrea Groves
Lynnebury
WN49 6UT",Female,Southgate Community & Mental Health NHS Trust,Black,Barbados,Skilled Worker,AHP,Physiologist,Critical Care & Anaesthesia,Anaesthesia,6,47696,2025-06-26,2025-07-24,20.0,0.53,None,Permanent,Active,NC798588,YM849279,2030-05-29,2030-06-08,2026-09-01,2026-12-31,2025-07-17
EMP0735,Conor,Mitchell,millerpaige@example.com,1994-08-15,(0808) 157 0861,"2 Cameron Trace
South Elliot
HP6A 1FN",Female,Meadowbrook Community Health NHS Trust,Black,Ghana,British Citizen,Admin,Medical Secretary,Critical Care & Anaesthesia,Anaesthesia,4,37025,2022-05-20,2022-07-01,15.0,0.4,HCPC,Bank,Inactive,FH837703,HF533992,2031-07-14,2026-10-21,2025-10-24,2026-12-25,2022-06-10
EMP0736,Joanna,Jones,donna40@example.org,1968-03-22,(0161) 496 0438,"08 Andrews Ramp
Denisberg
S1 4NL",Female,Northwood Mental Health NHS Trust,White,United States,British Citizen,Admin,Medical Secretary,Medicine & Acute Care,Acute Medicine,4,37000,2018-11-06,2018-12-11,18.75,0.5,GMC,Fixed Term,Active,DP388017,TB571787,2027-04-16,2031-04-10,2025-09-29,2026-12-23,2018-11-27
EMP0737,Carol,Brookes,gstephenson@example.com,2005-03-26,020 74960364,"73 Gavin Walks
Valeriebury
BN2 2ZQ",Female,Broadfield Clinical Services NHS Trust,White,New Zealand,ILR,AHP,Radiographer,Medicine & Acute Care,Dermatology,6,46330,2018-08-05,2018-09-16,30.0,0.8,GMC,Permanent,Suspended,AZ718118,PI740975,2030-01-02,2028-02-20,2026-07-18,2027-08-08,2018-08-26
EMP0738,Sophie,Henderson,brenda14@example.net,1982-09-04,020 7946 0750,"Studio 53
Frank Landing
East Sally
B2H 0QL",Male,Broadfield Clinical Services NHS Trust,White,Australia,British Citizen,Admin,Medical Secretary,Women & Children,Obstetrics,4,32051,2025-08-02,2025-09-13,20.0,0.53,NMC,Permanent,Inactive,VB675853,HE837562,2030-11-02,2029-10-18,2025-12-22,2026-11-17,2025-08-23
EMP0739,Samuel,Reed,pattersonmandy@example.net,1973-07-30,+44(0)1414960227,"Flat 26
Jay Underpass
South Patriciastad
B77 3UB",Female,Riverbank General Hospitals NHS Trust,White,United States,ILR,Admin,Medical Secretary,Women & Children,Gynaecology,4,32942,2025-03-23,2025-04-27,37.5,1.0,None,Permanent,Suspended,SE623800,WQ463189,2030-11-30,2031-04-11,2026-05-08,2027-06-10,2025-04-13
EMP0740,Pamela,Bennett,doddsamuel@example.org,2001-07-28,+44115 496 0253,"89 Wright Place
Port Carly
N48 7YT",Male,Horizon Integrated Health Partnership NHS Trust,White,United States,British Citizen,Admin,Administrator,Surgery & Cancer,ENT Surgery,3,26475,2025-05-01,2025-06-12,15.0,0.4,NMC,Fixed Term,Active,VX804759,ND854771,2030-03-06,2031-06-14,2026-08-20,2027-05-28,2025-05-22
EMP0741,Craig,Chan,aimeesharp@example.org,1996-07-20,0117 4960041,"64 Weston Common
East Rosie
MK42 4YS",Male,Greenhaven Acute & Specialist Care NHS Trust,Asian,India,Dependent,Medical,GP,Corporate Services,Facilities Management,GP,93244,2016-10-22,2016-11-19,20.0,0.53,NMC,Bank,Suspended,ZL215864,CZ484812,2029-04-04,2031-09-08,2026-02-04,2027-01-10,2016-11-12
EMP0742,Reece,Robinson,gholland@example.net,1968-09-09,02074960607,"Studio 2
Young Route
Port Jill
CR7X 2PQ",Female,Northshire University Hospitals NHS Trust,Black,South Africa,Dependent,Nursing,Charge Nurse,Surgery & Cancer,General Surgery,7,62030,2018-05-20,2018-06-24,30.0,0.8,HCPC,Permanent,Active,UY992171,PD941287,2026-10-12,2027-06-16,2026-03-12,2026-10-22,2018-06-10
EMP0743,Martyn,Davies,normanangela@example.org,1994-03-24,(0141) 4960382,"51 Holly Knoll
Clementsville
L3S 3UL",Female,Riverbank General Hospitals NHS Trust,Asian,Thailand,Dependent,Medical,SHO,Corporate Services,Facilities Management,SHO,56513,2026-04-03,2026-05-15,37.5,1.0,None,Fixed Term,Suspended,SP549433,BG854597,2027-02-11,2031-02-18,2026-04-14,2026-11-28,2026-04-24
EMP0744,Max,Hayward,thompsonmelissa@example.com,1989-06-05,+44(0)1614960374,"Studio 9
Dickinson View
Nigelhaven
CB8 0RQ",Male,Riverside Integrated Care NHS Trust,White,Canada,ILR,Medical,SHO,Corporate Services,Communications,SHO,58262,2026-09-04,2026-10-16,20.0,0.53,GMC,Bank,Inactive,GM236341,AL966890,2027-07-13,2030-01-13,2025-11-18,2027-02-24,2026-09-25
EMP0745,James,Wright,jpatel@example.org,1988-10-21,+4420 74960780,"Studio 58
Russell Pines
Ericborough
WC4 4LN",Female,Bluewater Community & Rehabilitation NHS Trust,Asian,China,Skilled Worker,Medical,SHO,Medicine & Acute Care,Haematology,SHO,49811,2020-03-13,2020-04-24,37.5,1.0,None,Permanent,On Leave,WG660830,KL262519,2030-01-27,2031-08-25,2025-10-21,2027-08-17,2020-04-03
EMP0746,Abigail,Walker,rclark@example.com,1993-01-17,02074960249,"Studio 88
Callum Roads
Edwardbury
B3U 4ZU",Female,Meadowbrook Community Health NHS Trust,Black,Jamaica,British Citizen,AHP,Radiographer,Clinical Support Services,Radiology,6,48469,2022-04-04,2022-05-02,15.0,0.4,NMC,Bank,Active,GT234344,HQ986075,2028-07-19,2030-03-04,2026-05-24,2027-09-02,2022-04-25
EMP0747,Daniel,Campbell,kcooper@example.com,1963-08-13,+44(0)1914960770,"428 Leigh Ways
Lake Kerryport
BS13 7ET",Female,Lakeside District Hospitals NHS Trust,Mixed,Canada,British Citizen,Medical,FY1/FY2,Emergency & Urgent Care,Minor Injuries Unit,FY1,38141,2026-03-24,2026-04-21,20.0,0.53,HCPC,Permanent,Active,KW918279,AJ974522,2029-02-11,2029-07-24,2026-01-12,2026-10-02,2026-04-14
EMP0748,Shane,Ross,robertsnatalie@example.net,1988-09-29,+44(0)808 1570457,"Studio 32
Sanders Trace
New Katy
SE6 4ZF",Female,Eastfield Psychological Services NHS Trust,Mixed,United Kingdom,Skilled Worker,Nursing,Charge Nurse,Surgery & Cancer,Breast Surgery,7,59123,2022-12-09,2023-01-06,20.0,0.53,GMC,Fixed Term,Inactive,EZ039819,CL660680,2027-07-09,2027-06-04,2026-07-20,2027-01-30,2022-12-30
EMP0749,Jane,Ahmed,geoffrey29@example.org,1971-06-07,+441614960183,"48 Abbott Brook
West Zoe
E62 0ER",Male,Riverside Integrated Care NHS Trust,Mixed,Kenya,Skilled Worker,Medical,Consultant,Corporate Services,Human Resources,CONS,103958,2020-06-13,2020-07-11,20.0,0.53,HCPC,Permanent,Inactive,FH005725,ED830875,2029-05-30,2027-04-13,2025-10-09,2026-09-22,2020-07-04
EMP0750,Sandra,Anderson,scotthughes@example.com,2005-06-07,+441134960103,"Studio 88o
Begum Center
Lake Shauntown
NN0A 2AQ",Female,Meadowbrook Community Health NHS Trust,Black,Jamaica,ILR,AHP,Occupational Therapist,Clinical Support Services,Radiology,6,54372,2020-03-20,2020-05-01,15.0,0.4,GMC,Bank,Active,IQ599945,TC461178,2031-07-19,2031-04-02,2026-03-22,2026-12-13,2020-04-10
EMP0751,Michael,Miller,sara49@example.org,1967-01-29,02074960235,"9 Walker Turnpike
Whitestad
SK2 7UU",Male,Eastmoor Teaching Hospitals NHS Trust,Asian,Japan,Dependent,AHP,Radiographer,Emergency & Urgent Care,Minor Injuries Unit,6,48715,2019-11-23,2019-12-28,15.0,0.4,NMC,Fixed Term,Suspended,OQ332830,PK541683,2029-12-02,2029-11-15,2025-11-27,2027-04-20,2019-12-14
EMP0752,Danielle,Hunt,nigel63@example.com,1968-10-23,02074960945,"80 Suzanne Hollow
Sallystad
N4A 1JS",Male,Westmere Community Health NHS Trust,Asian,Thailand,ILR,Medical,Registrar,Emergency & Urgent Care,Emergency Department,SPR,81436,2017-08-23,2017-10-04,18.75,0.5,GMC,Fixed Term,Suspended,EM981307,RQ062079,2029-04-27,2027-11-02,2026-04-05,2027-04-14,2017-09-13
EMP0753,Emma,Hewitt,jharvey@example.org,1982-07-09,+44118 496 0608,"7 Birch Manors
Alihaven
TR9R 8AQ",Male,Southvale Hospitals NHS Trust,Mixed,Trinidad and Tobago,ILR,AHP,Pharmacist,Clinical Support Services,Radiology,5,39399,2023-07-30,2023-08-27,20.0,0.53,NMC,Bank,On Leave,LG891686,FH795756,2028-11-08,2030-07-16,2026-03-25,2027-01-28,2023-08-20
EMP0754,Jay,Saunders,nbennett@example.net,2007-07-23,029 2018338,"Flat 99a
Brown Loaf
Patelchester
E0E 5WS",Male,Valleyview Mental Wellness NHS Trust,Mixed,Ghana,Dependent,AHP,Pharmacist,Medicine & Acute Care,General Surgery,5,42820,2018-07-24,2018-08-28,15.0,0.4,HCPC,Fixed Term,On Leave,HY753176,ML872983,2027-07-03,2026-12-28,2026-07-26,2027-03-02,2018-08-14
EMP0755,Natalie,Mistry,diana59@example.net,1997-02-12,+44306 999 0816,"Studio 95N
Brenda Prairie
West Joe
B54 9RW",Male,Midlands Central Hospitals NHS Trust,Asian,Japan,British Citizen,Nursing,Charge Nurse,Corporate Services,IT Support,7,55032,2018-04-25,2018-05-30,20.0,0.53,GMC,Bank,On Leave,RU026118,AF073919,2031-05-10,2028-01-27,2026-08-09,2027-06-28,2018-05-16
EMP0756,Chloe,White,lee78@example.com,1964-04-24,0306 999 0643,"53 Karl Knoll
Port Rachelmouth
CB1W 3QU",Female,Hillcrest Medical Centres NHS Trust,White,United States,Skilled Worker,Medical,SHO,Emergency & Urgent Care,Ambulance Services,SHO,45617,2018-10-12,2018-11-16,20.0,0.53,HCPC,Bank,Suspended,LD409151,KS596998,2030-06-13,2031-02-23,2026-07-26,2027-06-01,2018-11-02
EMP0757,Robin,Storey,melissa63@example.net,1988-08-31,(0117) 496 0762,"Studio 20
Naomi Parkway
Port Fiona
M3 9QY",Female,Oakridge Community Services NHS Trust,Black,Nigeria,British Citizen,Admin,Medical Secretary,Critical Care & Anaesthesia,Intensive Care Unit,4,33129,2019-03-06,2019-04-10,20.0,0.53,GMC,Permanent,Inactive,DC436283,KF476887,2029-04-25,2027-06-28,2026-01-13,2027-08-20,2019-03-27
EMP0758,Linda,Smith,jane07@example.com,1986-03-16,+44(0)20 7496 0417,"Flat 44
Carl Crescent
Wallacemouth
CW4H 9DZ",Male,Valleyview Mental Wellness NHS Trust,White,United Kingdom,Skilled Worker,AHP,Occupational Therapist,Surgery & Cancer,Orthopaedics,6,47183,2022-05-12,2022-06-09,37.5,1.0,None,Bank,Inactive,YU714983,LO619246,2026-10-03,2031-01-14,2026-04-24,2027-01-17,2022-06-02
EMP0759,Alexandra,Kay,olivia56@example.org,1977-03-14,01514960797,"Flat 47u
Barrett Ford
West Andrew
B9W 5UD",Female,Eastfield Psychological Services NHS Trust,Black,Jamaica,ILR,Medical,Consultant,Women & Children,Postnatal Care,CONS,128434,2020-09-08,2020-10-06,30.0,0.8,None,Bank,Active,NM103487,XX168121,2028-03-06,2026-09-17,2025-10-20,2027-03-18,2020-09-29
EMP0760,Eric,Collins,graham52@example.net,1985-11-13,+44114 496 0512,"Flat 67
Coleman Harbors
South Barbarachester
B4A 8HZ",Female,Lakeside District Hospitals NHS Trust,Asian,China,Dependent,AHP,Pharmacist,Critical Care & Anaesthesia,Pain Management,5,40669,2023-08-23,2023-10-04,30.0,0.8,HCPC,Fixed Term,Inactive,NR969362,VQ534694,2029-04-26,2031-05-11,2025-12-26,2027-06-19,2023-09-13
EMP0761,Dale,Coleman,vhooper@example.com,1970-02-16,+44(0)161 4960102,"Flat 6
Elizabeth Burgs
Zoeville
L54 7GN",Female,Bluewater Community & Rehabilitation NHS Trust,White,United Kingdom,Skilled Worker,Medical,SHO,Women & Children,Postnatal Care,SHO,46244,2026-08-30,2026-10-11,15.0,0.4,NMC,Bank,Suspended,EN735152,ZK785460,2031-01-27,2030-01-26,2025-11-08,2027-03-01,2026-09-20
EMP0762,Graeme,Bird,smithruth@example.net,1973-12-05,+44(0)1184960977,"Studio 41c
Morris Junction
Lyndaburgh
G4 9UJ",Female,Northshire University Hospitals NHS Trust,White,Canada,ILR,AHP,Radiographer,Medicine & Acute Care,Rheumatology,6,51261,2026-06-26,2026-08-07,30.0,0.8,GMC,Permanent,Active,AN671440,TO889546,2027-07-26,2026-11-29,2026-05-20,2027-09-11,2026-07-17
EMP0763,Phillip,Smith,iclark@example.net,1998-07-11,+4428 9018618,"Flat 0
Whitehead Divide
Rachaelborough
E2S 4YE",Male,Riverbank General Hospitals NHS Trust,Black,Barbados,Skilled Worker,Nursing,Ward Manager,Emergency & Urgent Care,Urgent Care,8A,64291,2021-12-06,2022-01-17,37.5,1.0,HCPC,Permanent,On Leave,OT918402,GY398380,2026-12-01,2031-02-26,2026-05-30,2026-11-01,2021-12-27
EMP0764,Helen,Kelly,williamskathleen@example.net,1982-09-10,+44118 4960464,"Studio 53
Howard Spring
Jacksonton
TA58 1SQ",Male,Meadowbrook Community Health NHS Trust,Asian,India,British Citizen,AHP,Radiographer,Corporate Services,Human Resources,6,50476,2018-05-02,2018-05-30,18.75,0.5,GMC,Fixed Term,Active,PX589568,SS085985,2031-01-28,2028-12-28,2026-08-08,2027-04-09,2018-05-23
EMP0765,Max,Wilkinson,walkerdouglas@example.com,1965-01-30,+441134960834,"Studio 9
Scott Station
New Damian
G3 0HA",Male,Northwood Mental Health NHS Trust,White,Australia,British Citizen,AHP,Pharmacist,Women & Children,Postnatal Care,5,43189,2017-11-10,2017-12-08,18.75,0.5,NMC,Bank,Inactive,SK750554,AF845304,2031-03-07,2028-02-20,2026-08-04,2027-04-17,2017-12-01
EMP0766,Norman,Davis,dstewart@example.net,1970-11-25,0116 496 0440,"324 Caroline Light
Iqbalberg
HU8 3EB",Male,Westborough Acute Care NHS Trust,Mixed,South Africa,Dependent,Nursing,Nursery Nurse,Medicine & Acute Care,Acute Medicine,2,26139,2022-11-18,2022-12-23,30.0,0.8,None,Bank,Suspended,DR725317,CN567935,2030-07-02,2029-12-07,2026-03-10,2026-10-05,2022-12-09
EMP0767,June,Begum,kieranrose@example.com,1998-07-02,+44292018953,"Studio 0
Josh Hollow
West Matthew
AL4 1BR",Male,Bluewater Community & Rehabilitation NHS Trust,Mixed,India,Dependent,Medical,FY1/FY2,Women & Children,Paediatrics,FY1,41866,2022-06-11,2022-07-16,18.75,0.5,NMC,Permanent,Inactive,YD755629,MA601740,2027-07-04,2027-10-28,2025-10-05,2026-12-11,2022-07-02
EMP0768,Philip,Reid,lynda05@example.com,1989-10-06,(0306) 999 0896,"Studio 3
Gregory Manors
New Jeanfurt
EH2N 1PL",Female,Southvale Hospitals NHS Trust,Black,Barbados,ILR,Nursing,Ward Manager,Women & Children,Gynaecology,8A,60862,2020-08-23,2020-10-04,15.0,0.4,NMC,Fixed Term,Suspended,EZ577601,ZE830822,2027-03-16,2030-05-01,2026-03-31,2027-01-23,2020-09-13
EMP0769,Glenn,Cox,jacksonvictor@example.net,1966-04-11,+44(0)1314960128,"70 Daniel Rest
Gillview
SM8 4HZ",Male,Oakridge Community Services NHS Trust,Asian,Japan,ILR,AHP,Pharmacist,Clinical Support Services,Radiology,5,42268,2022-05-08,2022-06-19,20.0,0.53,GMC,Bank,Inactive,UX503742,VO863585,2030-09-04,2027-03-29,2026-06-02,2026-09-13,2022-05-29
EMP0770,Molly,Hughes,evanspaula@example.net,1991-04-11,+44(0)1184960788,"Studio 16
Miller Forks
Port Alexanderborough
IG9Y 9LR",Female,Westmere Community Health NHS Trust,Black,South Africa,ILR,Nursing,Staff Nurse,Women & Children,Gynaecology,5,37121,2021-08-05,2021-09-09,30.0,0.8,None,Permanent,Inactive,KS046942,HO667815,2031-07-02,2027-08-01,2026-02-02,2027-05-31,2021-08-26
EMP0771,Louise,Hayes,dianebooth@example.net,1988-11-04,+44(0)20 7496 0734,"Studio 15
Martyn Mount
Williammouth
RG8P 3QX",Female,Meadowbrook Community Health NHS Trust,White,United Kingdom,Dependent,Medical,Consultant,Critical Care & Anaesthesia,Pain Management,CONS,124621,2023-09-05,2023-10-03,15.0,0.4,GMC,Permanent,On Leave,SJ762290,JH731565,2030-03-15,2027-12-14,2026-02-22,2027-07-03,2023-09-26
EMP0772,Sarah,Gardner,andreawalker@example.com,1970-11-16,01414960288,"81 Keith Roads
Bradleyberg
SA16 9DX",Male,Southvale Hospitals NHS Trust,Asian,Japan,Skilled Worker,Admin,Receptionist,Women & Children,Postnatal Care,3,30987,2024-12-31,2025-01-28,37.5,1.0,None,Permanent,On Leave,NV994154,LR616615,2027-12-18,2030-08-19,2026-09-11,2027-03-14,2025-01-21
EMP0773,Jill,Phillips,annettefuller@example.com,1993-06-23,(0161) 4960341,"646 Hilary Trail
Baxtertown
B8 6UJ",Male,Westborough Acute Care NHS Trust,Black,Barbados,British Citizen,AHP,Pharmacist,Emergency & Urgent Care,Minor Injuries Unit,5,43809,2017-05-25,2017-06-29,30.0,0.8,None,Permanent,Inactive,TW875738,HK138884,2030-12-30,2029-03-13,2026-02-01,2026-10-14,2017-06-15
EMP0774,Frank,Edwards,kimberley96@example.net,1979-06-26,(0114)4960118,"82 Terry Fort
Johnsonchester
L8J 2RH",Female,Lakeside District Hospitals NHS Trust,White,United Kingdom,ILR,Admin,Data Analyst,Medicine & Acute Care,Infectious Diseases,8A,64163,2025-12-15,2026-01-12,30.0,0.8,NMC,Bank,Suspended,TJ630473,QJ999004,2028-11-03,2026-10-12,2026-04-06,2027-05-16,2026-01-05
EMP0775,Natasha,Gordon,nortondenis@example.org,1995-10-08,(0118) 4960938,"85 Francesca Light
Deanfort
HA60 3UZ",Male,Southvale Hospitals NHS Trust,Mixed,Thailand,ILR,AHP,Radiographer,Emergency & Urgent Care,Urgent Care,6,54472,2026-03-22,2026-05-03,20.0,0.53,NMC,Fixed Term,Active,IX853503,OW512305,2029-03-31,2028-08-14,2025-12-06,2027-04-21,2026-04-12
EMP0776,Dale,Stone,cperry@example.net,1962-02-20,(0115) 496 0495,"09 Griffiths Tunnel
West Dorothychester
BS58 0LP",Female,Eastmoor Teaching Hospitals NHS Trust,Black,South Africa,Skilled Worker,Medical,SHO,Clinical Support Services,Pharmacy,SHO,56197,2019-10-20,2019-11-24,18.75,0.5,GMC,Fixed Term,Active,XI410134,FA754433,2026-10-13,2030-11-26,2026-06-17,2027-08-29,2019-11-10
EMP0777,Clare,Fisher,rogerhardy@example.com,1968-10-30,+44161 496 0989,"Studio 14
Barrett Rest
New Adrian
WC5V 8QE",Male,Eastmoor Teaching Hospitals NHS Trust,Mixed,Jamaica,ILR,AHP,Occupational Therapist,Corporate Services,Communications,6,49334,2018-06-07,2018-07-12,30.0,0.8,NMC,Permanent,On Leave,RL487171,VY077956,2029-09-12,2030-04-17,2025-09-23,2027-08-17,2018-06-28
EMP0778,Katherine,Walsh,nicholas73@example.com,1992-12-04,+441914960745,"90 Elliott Ports
South Juliaside
SP39 8WZ",Male,Northwood Mental Health NHS Trust,Black,Barbados,British Citizen,AHP,Radiographer,Women & Children,Postnatal Care,6,46880,2024-03-21,2024-04-18,18.75,0.5,GMC,Permanent,Suspended,IZ154979,FX615319,2031-04-20,2027-01-27,2026-05-02,2027-06-01,2024-04-11
EMP0779,Rhys,Lloyd,taylorhenry@example.org,1962-12-23,(0306) 999 0927,"Studio 20N
Phillip Coves
Ahmedchester
KT09 2UD",Male,Midlands Central Hospitals NHS Trust,White,Australia,Skilled Worker,Medical,Registrar,Women & Children,Postnatal Care,SPR,73449,2024-10-26,2024-11-23,30.0,0.8,GMC,Fixed Term,Inactive,DB708920,IG252555,2031-03-27,2029-07-17,2026-06-12,2027-06-22,2024-11-16
EMP0780,Shannon,Taylor,gjones@example.net,1961-08-27,+441154960359,"19 Angela Crest
Lake Denise
BN65 4ZD",Female,Broadfield Clinical Services NHS Trust,White,New Zealand,Dependent,Medical,GP,Surgery & Cancer,Neurosurgery,GP,115858,2024-01-21,2024-02-25,20.0,0.53,None,Bank,Suspended,SR196075,JC074180,2028-11-13,2031-03-28,2026-05-23,2026-10-28,2024-02-11
EMP0781,Denise,Page,fsutton@example.net,1984-12-13,+44(0)1414960097,"95 White Hills
North Terence
PH5E 1DS",Female,Hillcrest Medical Centres NHS Trust,White,United Kingdom,British Citizen,AHP,Speech Therapist,Emergency & Urgent Care,Urgent Care,6,51641,2018-11-30,2019-01-04,20.0,0.53,None,Permanent,Active,UK457008,AH963575,2028-03-08,2030-10-07,2026-07-07,2027-05-17,2018-12-21
EMP0782,Ryan,Carr,vpollard@example.com,1992-04-15,(0113) 496 0566,"963 Ricky Freeway
South Nicola
UB09 4HT",Female,Riverside Integrated Care NHS Trust,Black,Nigeria,Dependent,Nursing,Staff Nurse,Corporate Services,Facilities Management,5,44596,2019-09-03,2019-10-01,37.5,1.0,HCPC,Permanent,Active,PS982044,GX904693,2029-09-02,2031-07-25,2025-11-09,2027-08-09,2019-09-24
EMP0783,Louise,Shepherd,dhughes@example.com,1993-12-26,+44(0)808 157 0161,"1 Higgins Courts
South Carolyn
BT65 4DZ",Female,Northshire University Hospitals NHS Trust,Black,Nigeria,Dependent,Admin,Receptionist,Critical Care & Anaesthesia,Anaesthesia,3,31087,2021-12-25,2022-01-29,15.0,0.4,NMC,Fixed Term,On Leave,QL668878,AO598354,2030-03-24,2030-04-28,2026-04-26,2027-08-25,2022-01-15
EMP0784,Ryan,Burgess,stevengill@example.net,2006-01-05,(0161) 4960780,"0 Kaur Viaduct
Port Paige
B5C 8GT",Male,Hillcrest Medical Centres NHS Trust,Black,Ghana,ILR,Admin,Administrator,Emergency & Urgent Care,Emergency Department,3,31089,2022-01-16,2022-02-27,20.0,0.53,HCPC,Fixed Term,Active,OB208290,AE793969,2027-01-17,2027-07-19,2026-02-03,2027-05-01,2022-02-06
EMP0785,Marilyn,Bentley,maria59@example.net,1973-05-30,(01632) 960520,"044 Cooper Turnpike
Katieport
DG4 0XS",Female,Broadfield Clinical Services NHS Trust,Mixed,Australia,British Citizen,Admin,Administrator,Critical Care & Anaesthesia,Pain Management,3,27480,2022-08-25,2022-10-06,37.5,1.0,NMC,Fixed Term,Suspended,BE327305,QC986749,2030-04-01,2028-12-21,2026-04-01,2027-02-11,2022-09-15
EMP0786,Roy,White,tstewart@example.net,1980-10-12,(029)2018062,"15 Paul Green
Port Michael
WR1N 8RF",Male,Midlands Central Hospitals NHS Trust,Asian,China,British Citizen,AHP,Physiologist,Emergency & Urgent Care,Minor Injuries Unit,6,46217,2019-03-19,2019-04-30,15.0,0.4,HCPC,Permanent,Inactive,IJ427139,LN063801,2027-09-09,2029-01-16,2026-05-04,2027-01-24,2019-04-09
EMP0787,Caroline,Parker,mccarthypaige@example.net,1964-10-23,+44(0)117 4960120,"44 Giles Mountains
Guyberg
N2 8FA",Female,Northwood Mental Health NHS Trust,White,Australia,British Citizen,Admin,Administrator,Emergency & Urgent Care,Urgent Care,3,26318,2024-02-23,2024-03-22,37.5,1.0,NMC,Fixed Term,Suspended,UJ672716,XI787721,2030-02-25,2030-03-31,2026-06-12,2027-01-11,2024-03-15
EMP0788,Sean,Kay,mohammed53@example.com,2005-10-20,+44141 4960534,"227 George Forges
South Michael
E9H 4BR",Male,Northwood Mental Health NHS Trust,Black,South Africa,Skilled Worker,Admin,Data Analyst,Critical Care & Anaesthesia,Intensive Care Unit,8A,61123,2017-12-08,2018-01-12,20.0,0.53,HCPC,Permanent,On Leave,FZ601160,OY707645,2028-03-11,2030-08-18,2026-06-02,2027-06-11,2017-12-29
