booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00004976-20260916_215328,2026-03-24,18:30:00,03:30:00,Westborough Acute Care NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Occupational Therapist,Speech Therapist,6,22.56,28.21,EMP1062-20260916_215328,Janice Reynolds,Annual Leave Cover,2024-09-17
BR-00004977-20260916_215328,2026-09-10,06:45:00,16:45:00,Southgate Community & Mental Health NHS Trust,Medical,Orthopaedics,Surgery & Cancer,Consultant,Consultant,CONS,48.72,71.79,EMP0202-20260916_215328,Nicole Roberts,High Acuity Patients,2025-11-12
BR-00004978-20260916_215328,2026-07-08,20:15:00,21:15:00,Riverside Integrated Care NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Pharmacist,Speech Therapist,6,22.56,28.21,EMP0568-20260916_215328,Mr Douglas White,Planned Leave Cover,2024-11-10
BR-00004979-20260916_215328,2027-06-16,14:30:00,15:30:00,Westmere Community Health NHS Trust,Nursing,Intensive Care Unit,Critical Care & Anaesthesia,Nursery Nurse,Healthcare Assistant,2,12.31,14.36,EMP1146-20260916_215328,Maureen Lamb,Additional Patient Safety Cover,2024-12-07
BR-00004980-20260916_215328,2026-02-13,20:30:00,03:30:00,Riverside Integrated Care NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Occupational Therapist,Radiographer,6,22.56,28.21,EMP1189-20260916_215328,Henry Frost-Lawrence,Maternity Leave Cover,2025-05-31
BR-00004981-20260916_215328,2027-08-13,23:30:00,05:30:00,Meadowbrook Community Health NHS Trust,Medical,Finance,Corporate Services,GP,FY1/FY2,FY1,18.46,21.54,EMP0092-20260916_215328,Ms Aimee Short,Increased Patient Demand,2024-09-19
BR-00004982-20260916_215328,2027-06-12,10:30:00,17:30:00,Southgate Community & Mental Health NHS Trust,AHP,Emergency Department,Emergency & Urgent Care,Pharmacist,Occupational Therapist,6,22.56,28.21,EMP0308-20260916_215328,Mr Dylan Davidson,Planned Leave Cover,2025-08-03
BR-00004983-20260916_215328,2025-10-14,09:15:00,11:15:00,Hillcrest Medical Centres NHS Trust,Admin,Breast Surgery,Surgery & Cancer,Receptionist,Administrator,3,13.33,16.41,EMP0974-20260916_215328,Dr Kate Parker,High Acuity Patients,2025-08-16
BR-00004984-20260916_215328,2026-06-18,07:45:00,19:45:00,Horizon Integrated Health Partnership NHS Trust,Medical,Pain Management,Critical Care & Anaesthesia,Consultant,Registrar,SPR,33.33,43.59,EMP1162-20260916_215328,Louis Jones-Hope,Specialist Skills Required,2026-04-16
BR-00004985-20260916_215328,2026-02-17,08:30:00,20:30:00,Valleyview Mental Wellness NHS Trust,AHP,Pharmacy,Clinical Support Services,Physiotherapist,Speech Therapist,6,22.56,28.21,EMP0020-20260916_215328,Howard Martin,Study Leave Cover,2025-05-06
BR-00004986-20260916_215328,2026-07-11,22:15:00,04:15:00,Meadowbrook Community Health NHS Trust,Admin,Emergency Department,Emergency & Urgent Care,Administrator,Data Analyst,8A,28.21,35.9,EMP0626-20260916_215328,Jane Barker-Heath,Weekend Cover,2024-12-22
BR-00004987-20260916_215328,2026-11-29,12:15:00,21:15:00,Broadfield Clinical Services NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0047-20260916_215328,Jean Hill-Richards,Additional Patient Safety Cover,2024-09-24
BR-00004988-20260916_215328,2026-07-14,17:00:00,20:00:00,Hillcrest Medical Centres NHS Trust,AHP,Pharmacy,Clinical Support Services,Pharmacist,Occupational Therapist,6,22.56,28.21,EMP0908-20260916_215328,Gregory Marshall,Increased Patient Demand,2025-08-30
BR-00004989-20260916_215328,2026-01-25,06:15:00,18:15:00,Meadowbrook Community Health NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,Consultant,SHO,SHO,23.08,30.77,EMP0087-20260916_215328,Eileen Walsh,New Service Requirement,2024-09-27
BR-00004990-20260916_215328,2027-05-12,03:00:00,05:00:00,Hillcrest Medical Centres NHS Trust,Admin,Gynaecology,Women & Children,Administrator,Receptionist,3,13.33,16.41,EMP0678-20260916_215328,Rebecca Lynch,High Acuity Patients,2025-12-17
BR-00004991-20260916_215328,2027-09-15,09:15:00,13:15:00,Riverside Integrated Care NHS Trust,AHP,Emergency Department,Emergency & Urgent Care,Occupational Therapist,Physiotherapist,6,22.56,28.21,EMP0859-20260916_215328,Glen Schofield-Edwards,Annual Leave Cover,2025-01-19
BR-00004992-20260916_215328,2026-02-12,23:00:00,05:00:00,Southvale Hospitals NHS Trust,Admin,Minor Injuries Unit,Emergency & Urgent Care,Administrator,Data Analyst,8A,28.21,35.9,EMP0493-20260916_215328,Dr Donna Moore,Staff Shortage,2025-07-29
BR-00004993-20260916_215328,2027-07-16,21:15:00,03:15:00,Riverbank General Hospitals NHS Trust,Nursing,IT Support,Corporate Services,Ward Manager,Healthcare Assistant,2,12.31,14.36,EMP0661-20260916_215328,Ms Kim Morris,Emergency Cover,2025-05-31
BR-00004994-20260916_215328,2026-07-09,15:30:00,22:30:00,Meadowbrook Community Health NHS Trust,Medical,IT Support,Corporate Services,Consultant,FY1/FY2,FY1,18.46,21.54,EMP0248-20260916_215328,Gavin Smith,Planned Leave Cover,2024-12-23
BR-00004995-20260916_215328,2026-11-10,03:15:00,11:15:00,Broadfield Clinical Services NHS Trust,Nursing,Postnatal Care,Women & Children,Ward Manager,Senior Staff Nurse,6,22.56,28.21,EMP1126-20260916_215328,Nicola Arnold-Harvey,Bank Holiday Cover,2024-10-23
BR-00004996-20260916_215328,2026-11-22,20:45:00,04:45:00,Lakeside District Hospitals NHS Trust,AHP,Gastroenterology,Medicine & Acute Care,Physiologist,Physiologist,6,22.56,28.21,EMP0549-20260916_215328,Dr Ross Phillips,Emergency Cover,2024-10-08
BR-00004997-20260916_215328,2025-12-03,10:15:00,17:15:00,Southgate Community & Mental Health NHS Trust,Admin,Gastroenterology,Medicine & Acute Care,Receptionist,Data Analyst,8A,28.21,35.9,EMP1051-20260916_215328,Abigail Hall,Night Shift Cover,2026-01-07
BR-00004998-20260916_215328,2027-08-19,15:15:00,17:15:00,Oakridge Community Services NHS Trust,AHP,Respiratory Medicine,Medicine & Acute Care,Pharmacist,Physiologist,6,22.56,28.21,EMP1028-20260916_215328,Ben Jenkins,Staff Shortage,2025-08-31
BR-00004999-20260916_215328,2025-11-21,12:45:00,20:45:00,Southgate Community & Mental Health NHS Trust,Medical,Facilities Management,Corporate Services,Consultant,GP,GP,46.15,61.54,EMP0980-20260916_215328,Bethan Webb,Specialist Skills Required,2025-03-03
BR-00005000-20260916_215328,2025-11-26,22:00:00,05:00:00,Northshire University Hospitals NHS Trust,Medical,Physiotherapy,Clinical Support Services,Registrar,Consultant,CONS,48.72,71.79,EMP0284-20260916_215328,Sarah Taylor,Emergency Cover,2024-12-07
BR-00005001-20260916_215328,2027-03-19,06:00:00,08:00:00,Riverside Integrated Care NHS Trust,Nursing,Rheumatology,Medicine & Acute Care,Healthcare Assistant,Senior Staff Nurse,6,22.56,28.21,EMP0651-20260916_215328,Mr Justin Barber,Staff Shortage,2026-02-11
BR-00005002-20260916_215328,2025-09-29,13:30:00,01:30:00,Southvale Hospitals NHS Trust,Admin,Postnatal Care,Women & Children,Receptionist,Receptionist,3,13.33,16.41,EMP0317-20260916_215328,Georgina Hunt,Sickness Cover,2024-10-11
BR-00005003-20260916_215328,2026-08-01,23:15:00,11:15:00,Southgate Community & Mental Health NHS Trust,Nursing,Urgent Care,Emergency & Urgent Care,Nursery Nurse,Staff Nurse,5,18.97,23.08,EMP1087-20260916_215328,Natasha Green,Annual Leave Cover,2026-07-02
BR-00005004-20260916_215328,2025-11-15,19:30:00,00:30:00,Horizon Integrated Health Partnership NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Nursery Nurse,Staff Nurse,5,18.97,23.08,EMP0896-20260916_215328,Elliott Bennett-Skinner,Unexpected Absence,2025-12-04
BR-00005005-20260916_215328,2027-06-06,20:30:00,02:30:00,Hillcrest Medical Centres NHS Trust,Admin,Intensive Care Unit,Critical Care & Anaesthesia,Receptionist,Administrator,3,13.33,16.41,EMP0657-20260916_215328,Mr Eric Roberts,New Service Requirement,2026-07-18
BR-00005006-20260916_215328,2026-07-08,09:30:00,17:30:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Nursery Nurse,Nursery Nurse,2,12.31,14.36,EMP1008-20260916_215328,Dr Georgia Smith,High Acuity Patients,2025-12-24
BR-00005007-20260916_215328,2025-11-22,10:30:00,15:30:00,Westborough Acute Care NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,Registrar,Registrar,SPR,33.33,43.59,EMP0663-20260916_215328,Miss Amanda Harvey,Annual Leave Cover,2026-01-06
BR-00005008-20260916_215328,2026-06-26,17:15:00,22:15:00,Horizon Integrated Health Partnership NHS Trust,Admin,Minor Injuries Unit,Emergency & Urgent Care,Receptionist,Receptionist,3,13.33,16.41,EMP0115-20260916_215328,Miss Paige Johnson,Ward Capacity Increase,2026-05-06
BR-00005009-20260916_215328,2026-06-27,03:30:00,08:30:00,Valleyview Mental Wellness NHS Trust,Admin,ENT Surgery,Surgery & Cancer,Receptionist,Data Analyst,8A,28.21,35.9,EMP0997-20260916_215328,Philip Burgess-Anderson,Specialist Skills Required,2025-04-08
BR-00005010-20260916_215328,2027-07-15,18:30:00,01:30:00,Westmere Community Health NHS Trust,AHP,Paediatrics,Women & Children,Physiotherapist,Radiographer,6,22.56,28.21,EMP0193-20260916_215328,Bryan Bennett-Owens,Maternity Leave Cover,2025-09-25
BR-00005011-20260916_215328,2027-06-15,08:00:00,20:00:00,Valleyview Mental Wellness NHS Trust,Medical,Gynaecology,Women & Children,GP,SHO,SHO,23.08,30.77,EMP0276-20260916_215328,Barbara Johnson,Planned Leave Cover,2025-03-10
BR-00005012-20260916_215328,2027-06-25,09:45:00,12:45:00,Hillcrest Medical Centres NHS Trust,Nursing,Gynaecology,Women & Children,Charge Nurse,Ward Manager,8A,28.21,35.9,EMP0295-20260916_215328,Janice James,High Acuity Patients,2024-12-07
BR-00005013-20260916_215328,2026-11-16,03:30:00,09:30:00,Broadfield Clinical Services NHS Trust,AHP,Neurosurgery,Surgery & Cancer,Physiotherapist,Physiotherapist,6,22.56,28.21,EMP0827-20260916_215328,Dr Carl Sullivan,Bank Holiday Cover,2026-02-23
BR-00005014-20260916_215328,2027-06-10,14:45:00,16:45:00,Midlands Central Hospitals NHS Trust,Admin,Occupational Therapy,Clinical Support Services,Administrator,Receptionist,3,13.33,16.41,EMP0215-20260916_215328,Mrs Joan Graham,Additional Patient Safety Cover,2024-12-05
BR-00005015-20260916_215328,2027-06-27,13:30:00,20:30:00,Eastfield Psychological Services NHS Trust,Medical,Nephrology,Medicine & Acute Care,Registrar,SHO,SHO,23.08,30.77,EMP0049-20260916_215328,Mr Alexander Foster,New Service Requirement,2025-11-12
BR-00005016-20260916_215328,2026-03-12,03:45:00,13:45:00,Broadfield Clinical Services NHS Trust,Nursing,ENT Surgery,Surgery & Cancer,Nursery Nurse,Ward Manager,8A,28.21,35.9,EMP0970-20260916_215328,Paul Barnes,Training Cover,2025-08-19
BR-00005017-20260916_215328,2025-09-23,05:00:00,15:00:00,Horizon Integrated Health Partnership NHS Trust,Admin,Neurology,Medicine & Acute Care,Medical Secretary,Receptionist,3,13.33,16.41,EMP0225-20260916_215328,Kayleigh Lee,Unexpected Absence,2025-10-11
BR-00005018-20260916_215328,2026-07-12,05:45:00,12:45:00,Meadowbrook Community Health NHS Trust,Admin,Occupational Therapy,Clinical Support Services,Administrator,Administrator,3,13.33,16.41,EMP0294-20260916_215328,Eric Palmer-Barnes,Staff Redeployment,2024-11-08
BR-00005019-20260916_215328,2027-03-29,04:15:00,06:15:00,Westmere Community Health NHS Trust,Medical,Finance,Corporate Services,GP,Registrar,SPR,33.33,43.59,EMP0963-20260916_215328,Christine Hall,Night Shift Cover,2025-02-05
BR-00005020-20260916_215328,2027-06-23,07:45:00,12:45:00,Midlands Central Hospitals NHS Trust,Admin,Physiotherapy,Clinical Support Services,Receptionist,Data Analyst,8A,28.21,35.9,EMP0963-20260916_215328,Dr Gregory Woods,Maternity Leave Cover,2024-09-27
BR-00005021-20260916_215328,2027-05-13,08:45:00,13:45:00,Northshire University Hospitals NHS Trust,Nursing,Obstetrics,Women & Children,Charge Nurse,Staff Nurse,5,18.97,23.08,EMP0159-20260916_215328,Rita Gregory-Smith,Planned Leave Cover,2026-08-25
BR-00005022-20260916_215328,2026-02-14,01:30:00,04:30:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Senior Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP1135-20260916_215328,Bruce Green,Unexpected Absence,2026-04-28
BR-00005023-20260916_215328,2027-08-18,09:30:00,14:30:00,Eastfield Psychological Services NHS Trust,Admin,General Surgery,Surgery & Cancer,Administrator,Data Analyst,8A,28.21,35.9,EMP0594-20260916_215328,Miss Stacey Dunn,Staff Shortage,2025-07-21
BR-00005024-20260916_215328,2025-12-26,04:15:00,09:15:00,Horizon Integrated Health Partnership NHS Trust,AHP,Paediatrics,Women & Children,Physiologist,Speech Therapist,6,22.56,28.21,EMP0968-20260916_215328,Lorraine Watson,Staff Redeployment,2026-01-31
BR-00005025-20260916_215328,2027-02-26,15:00:00,23:00:00,Northwood Mental Health NHS Trust,Nursing,Intensive Care Unit,Critical Care & Anaesthesia,Healthcare Assistant,Senior Staff Nurse,6,22.56,28.21,EMP1075-20260916_215328,Mr Glenn Lynch,Ward Capacity Increase,2024-09-16
BR-00005026-20260916_215328,2025-11-15,22:00:00,05:00:00,Eastfield Psychological Services NHS Trust,Medical,Colorectal Surgery,Surgery & Cancer,Registrar,SHO,SHO,23.08,30.77,EMP0871-20260916_215328,Mr Adrian Wilson,Night Shift Cover,2024-12-17
BR-00005027-20260916_215328,2026-07-26,02:45:00,12:45:00,Riverside Integrated Care NHS Trust,AHP,Occupational Therapy,Clinical Support Services,Occupational Therapist,Pharmacist,5,18.97,23.08,EMP0796-20260916_215328,Cameron Hooper-Anderson,New Service Requirement,2025-10-18
BR-00005028-20260916_215328,2027-07-01,06:45:00,17:45:00,Southgate Community & Mental Health NHS Trust,AHP,Radiology,Clinical Support Services,Speech Therapist,Speech Therapist,6,22.56,28.21,EMP1087-20260916_215328,Ms Carol Doherty,Annual Leave Cover,2024-11-09
BR-00005029-20260916_215328,2027-03-16,23:45:00,06:45:00,Midlands Central Hospitals NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Nursery Nurse,Nursery Nurse,2,12.31,14.36,EMP1192-20260916_215328,Georgina Martin,Bank Holiday Cover,2026-02-14
BR-00005030-20260916_215328,2027-07-20,01:30:00,09:30:00,Southgate Community & Mental Health NHS Trust,Admin,ENT Surgery,Surgery & Cancer,Administrator,Receptionist,3,13.33,16.41,EMP0691-20260916_215328,Linda Gordon,Training Cover,2025-12-04
BR-00005031-20260916_215328,2026-10-05,16:00:00,18:00:00,Northwood Mental Health NHS Trust,Admin,Human Resources,Corporate Services,Data Analyst,Administrator,3,13.33,16.41,EMP0044-20260916_215328,Dr Wayne John,Increased Patient Demand,2025-09-29
BR-00005032-20260916_215328,2025-12-15,17:30:00,05:30:00,Valleyview Mental Wellness NHS Trust,Medical,Orthopaedics,Surgery & Cancer,GP,SHO,SHO,23.08,30.77,EMP1109-20260916_215328,Gerard West,Emergency Cover,2025-10-16
BR-00005033-20260916_215328,2025-11-12,12:30:00,20:30:00,Bluewater Community & Rehabilitation NHS Trust,Admin,Urgent Care,Emergency & Urgent Care,Receptionist,Administrator,3,13.33,16.41,EMP0371-20260916_215328,Garry Macdonald-Singh,Weekend Cover,2024-10-21
BR-00005034-20260916_215328,2026-12-31,07:45:00,13:45:00,Westmere Community Health NHS Trust,AHP,Human Resources,Corporate Services,Occupational Therapist,Physiotherapist,6,22.56,28.21,EMP0879-20260916_215328,Kieran Davies,Staff Shortage,2026-09-02
BR-00005035-20260916_215328,2026-09-21,19:00:00,00:00:00,Oakridge Community Services NHS Trust,AHP,ENT Surgery,Surgery & Cancer,Pharmacist,Radiographer,6,22.56,28.21,EMP0138-20260916_215328,Leanne Brown,Ward Capacity Increase,2026-08-18
BR-00005036-20260916_215328,2027-07-02,04:00:00,05:00:00,Riverbank General Hospitals NHS Trust,Admin,Ambulance Services,Emergency & Urgent Care,Administrator,Administrator,3,13.33,16.41,EMP0500-20260916_215328,Conor Robinson,Additional Patient Safety Cover,2025-08-26
BR-00005037-20260916_215328,2025-09-21,19:15:00,21:15:00,Lakeside District Hospitals NHS Trust,Medical,Occupational Therapy,Clinical Support Services,Consultant,FY1/FY2,FY1,18.46,21.54,EMP0779-20260916_215328,Mrs Joanne O'Connor,Maternity Leave Cover,2025-04-29
BR-00005038-20260916_215328,2026-07-09,10:15:00,13:15:00,Southvale Hospitals NHS Trust,Admin,Facilities Management,Corporate Services,Administrator,Data Analyst,8A,28.21,35.9,EMP1009-20260916_215328,Dr Christopher Hill,Unexpected Absence,2025-08-25
BR-00005039-20260916_215328,2025-10-12,12:00:00,19:00:00,Westborough Acute Care NHS Trust,AHP,Neurosurgery,Surgery & Cancer,Pharmacist,Pharmacist,5,18.97,23.08,EMP0214-20260916_215328,Mr Shaun Jones,Study Leave Cover,2025-11-05
BR-00005040-20260916_215328,2026-02-22,04:00:00,06:00:00,Northshire University Hospitals NHS Trust,Admin,Gynaecology,Women & Children,Administrator,Data Analyst,8A,28.21,35.9,EMP1034-20260916_215328,Miss Denise Davies,Emergency Cover,2025-10-24
BR-00005041-20260916_215328,2026-09-28,23:45:00,02:45:00,Broadfield Clinical Services NHS Trust,Medical,Postnatal Care,Women & Children,Registrar,Registrar,SPR,33.33,43.59,EMP1167-20260916_215328,Ellie Bond-Kirby,Weekend Cover,2024-12-12
BR-00005042-20260916_215328,2027-01-02,10:45:00,14:45:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,Postnatal Care,Women & Children,GP,GP,GP,46.15,61.54,EMP0776-20260916_215328,Nathan Scott,New Service Requirement,2026-01-08
BR-00005043-20260916_215328,2026-09-20,00:15:00,05:15:00,Valleyview Mental Wellness NHS Trust,AHP,Gynaecology,Women & Children,Speech Therapist,Physiotherapist,6,22.56,28.21,EMP0968-20260916_215328,Marcus Davies,Maternity Leave Cover,2025-07-23
BR-00005044-20260916_215328,2027-03-30,05:00:00,08:00:00,Oakridge Community Services NHS Trust,Nursing,Gynaecology,Women & Children,Ward Manager,Healthcare Assistant,2,12.31,14.36,EMP1129-20260916_215328,Dale Armstrong,Specialist Skills Required,2025-12-04
BR-00005045-20260916_215328,2026-05-12,16:45:00,02:45:00,Riverside Integrated Care NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Senior Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0934-20260916_215328,Shaun Murphy,Training Cover,2025-07-20
BR-00005046-20260916_215328,2026-01-04,16:45:00,23:45:00,Eastfield Psychological Services NHS Trust,AHP,Facilities Management,Corporate Services,Pharmacist,Physiologist,6,22.56,28.21,EMP0301-20260916_215328,Alan Wall,Night Shift Cover,2026-08-30
BR-00005047-20260916_215328,2026-08-30,18:15:00,21:15:00,Broadfield Clinical Services NHS Trust,AHP,Emergency Department,Emergency & Urgent Care,Physiologist,Speech Therapist,6,22.56,28.21,EMP0979-20260916_215328,Mr Alan Carr,Staff Redeployment,2025-05-13
BR-00005048-20260916_215328,2026-12-04,07:15:00,18:15:00,Northshire University Hospitals NHS Trust,Medical,Human Resources,Corporate Services,Consultant,Consultant,CONS,48.72,71.79,EMP0791-20260916_215328,Dr Dylan Barber,Emergency Cover,2025-09-10
BR-00005049-20260916_215328,2027-05-27,22:45:00,05:45:00,Riverbank General Hospitals NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Nursery Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0500-20260916_215328,Owen Martin,Increased Patient Demand,2024-11-12
BR-00005050-20260916_215328,2026-11-20,16:00:00,23:00:00,Riverside Integrated Care NHS Trust,Admin,Finance,Corporate Services,Receptionist,Administrator,3,13.33,16.41,EMP0185-20260916_215328,Iain Murphy,Ward Capacity Increase,2024-09-30
BR-00005051-20260916_215328,2027-03-22,12:30:00,00:30:00,Riverbank General Hospitals NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Charge Nurse,Ward Manager,8A,28.21,35.9,EMP0241-20260916_215328,Malcolm Johnson,Increased Patient Demand,2025-03-07
BR-00005052-20260916_215328,2026-05-10,13:45:00,15:45:00,Hillcrest Medical Centres NHS Trust,AHP,Colorectal Surgery,Surgery & Cancer,Physiotherapist,Occupational Therapist,6,22.56,28.21,EMP0285-20260916_215328,Valerie Phillips,Staff Redeployment,2025-10-15
