booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00006115-20260913_210636,2025-11-04,09:15:00,12:15:00,Southvale Hospitals NHS Trust,Medical,Paediatrics,Women & Children,Registrar,Registrar,SPR,33.33,43.59,EMP0752-20260913_210636,Naomi Garner,Training Cover,2026-05-28
BR-00006116-20260913_210636,2027-07-14,13:30:00,18:30:00,Northshire University Hospitals NHS Trust,Admin,Minor Injuries Unit,Emergency & Urgent Care,Administrator,Medical Secretary,4,15.38,19.49,EMP1190-20260913_210636,Denise Thomas,Operational Requirement,2026-05-05
BR-00006117-20260913_210636,2026-11-01,06:45:00,08:45:00,Greenhaven Acute & Specialist Care NHS Trust,Nursing,Pharmacy,Clinical Support Services,Ward Manager,Nursery Nurse,2,12.31,14.36,EMP0384-20260913_210636,Mr Philip Howe,Bank Holiday Cover,2025-07-18
BR-00006118-20260913_210636,2026-02-23,15:30:00,03:30:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Communications,Corporate Services,Radiographer,Speech Therapist,6,22.56,28.21,EMP0110-20260913_210636,Howard Jones,Annual Leave Cover,2026-01-08
BR-00006119-20260913_210636,2026-12-16,22:45:00,08:45:00,Northshire University Hospitals NHS Trust,Medical,Nephrology,Medicine & Acute Care,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0060-20260913_210636,Jacqueline Thompson,Study Leave Cover,2026-02-17
BR-00006120-20260913_210636,2027-04-01,14:15:00,17:15:00,Hillcrest Medical Centres NHS Trust,Admin,Human Resources,Corporate Services,Medical Secretary,Receptionist,3,13.33,16.41,EMP0986-20260913_210636,Damien Walsh,Ward Capacity Increase,2025-05-06
BR-00006121-20260913_210636,2026-06-16,11:45:00,12:45:00,Lakeside District Hospitals NHS Trust,Admin,Paediatrics,Women & Children,Receptionist,Administrator,3,13.33,16.41,EMP0965-20260913_210636,Mrs Sheila Chapman,High Acuity Patients,2025-05-24
BR-00006122-20260913_210636,2027-05-06,03:15:00,07:15:00,Southgate Community & Mental Health NHS Trust,Nursing,IT Support,Corporate Services,Charge Nurse,Charge Nurse,7,26.67,33.33,EMP0594-20260913_210636,Edward Glover,Emergency Cover,2025-08-25
BR-00006123-20260913_210636,2026-11-03,05:45:00,14:45:00,Riverside Integrated Care NHS Trust,Nursing,Acute Medicine,Medicine & Acute Care,Senior Staff Nurse,Ward Manager,8A,28.21,35.9,EMP0428-20260913_210636,Douglas Leach,Annual Leave Cover,2026-01-31
BR-00006124-20260913_210636,2025-09-29,04:00:00,06:00:00,Riverside Integrated Care NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Nursery Nurse,Nursery Nurse,2,12.31,14.36,EMP0187-20260913_210636,Samantha Wood,Planned Leave Cover,2026-08-16
BR-00006125-20260913_210636,2026-11-06,07:00:00,08:00:00,Horizon Integrated Health Partnership NHS Trust,Medical,Facilities Management,Corporate Services,SHO,SHO,SHO,23.08,30.77,EMP1075-20260913_210636,Joanne Vincent,Bank Holiday Cover,2025-05-18
BR-00006126-20260913_210636,2026-10-01,15:30:00,17:30:00,Eastmoor Teaching Hospitals NHS Trust,Medical,Occupational Therapy,Clinical Support Services,FY1/FY2,SHO,SHO,23.08,30.77,EMP1070-20260913_210636,Mrs Sandra Wilkinson,Bank Holiday Cover,2025-03-10
BR-00006127-20260913_210636,2026-03-26,03:30:00,15:30:00,Lakeside District Hospitals NHS Trust,AHP,Minor Injuries Unit,Emergency & Urgent Care,Physiologist,Speech Therapist,6,22.56,28.21,EMP0055-20260913_210636,Sophie Marshall-Taylor,Staff Redeployment,2025-03-13
BR-00006128-20260913_210636,2027-08-09,12:00:00,21:00:00,Hillcrest Medical Centres NHS Trust,Nursing,Dermatology,Medicine & Acute Care,Nursery Nurse,Charge Nurse,7,26.67,33.33,EMP0003-20260913_210636,Barry Lamb,Training Cover,2025-04-27
BR-00006129-20260913_210636,2025-10-30,06:30:00,12:30:00,Broadfield Clinical Services NHS Trust,AHP,ENT Surgery,Surgery & Cancer,Physiotherapist,Physiotherapist,6,22.56,28.21,EMP0421-20260913_210636,Brandon Jones,Bank Holiday Cover,2025-11-29
BR-00006130-20260913_210636,2026-02-06,07:30:00,11:30:00,Greenhaven Acute & Specialist Care NHS Trust,Nursing,Acute Medicine,Medicine & Acute Care,Ward Manager,Charge Nurse,7,26.67,33.33,EMP1113-20260913_210636,Gareth Jones,Weekend Cover,2025-02-02
BR-00006131-20260913_210636,2026-12-08,09:15:00,19:15:00,Valleyview Mental Wellness NHS Trust,Nursing,Occupational Therapy,Clinical Support Services,Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP0328-20260913_210636,Christine Ward,Maternity Leave Cover,2025-10-09
BR-00006132-20260913_210636,2026-06-07,18:00:00,21:00:00,Meadowbrook Community Health NHS Trust,AHP,Finance,Corporate Services,Speech Therapist,Occupational Therapist,6,22.56,28.21,EMP0190-20260913_210636,Mr Craig Harris,Bank Holiday Cover,2024-10-03
BR-00006133-20260913_210636,2026-01-15,22:30:00,06:30:00,Valleyview Mental Wellness NHS Trust,AHP,Human Resources,Corporate Services,Physiotherapist,Radiographer,6,22.56,28.21,EMP0945-20260913_210636,Eric Griffiths-Brown,High Acuity Patients,2025-03-03
BR-00006134-20260913_210636,2026-02-08,03:30:00,10:30:00,Lakeside District Hospitals NHS Trust,Medical,Neurosurgery,Surgery & Cancer,GP,Consultant,CONS,48.72,71.79,EMP0408-20260913_210636,Joyce Edwards,New Service Requirement,2026-09-08
BR-00006135-20260913_210636,2026-04-13,08:00:00,19:00:00,Hillcrest Medical Centres NHS Trust,Nursing,Intensive Care Unit,Critical Care & Anaesthesia,Senior Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0516-20260913_210636,Brett Patel,Sickness Cover,2026-02-03
BR-00006136-20260913_210636,2027-02-14,22:15:00,04:15:00,Eastfield Psychological Services NHS Trust,Nursing,Finance,Corporate Services,Ward Manager,Senior Staff Nurse,6,22.56,28.21,EMP0514-20260913_210636,Guy Dickinson,Ward Capacity Increase,2025-04-08
BR-00006137-20260913_210636,2026-11-02,20:15:00,08:15:00,Meadowbrook Community Health NHS Trust,Admin,Neurosurgery,Surgery & Cancer,Medical Secretary,Receptionist,3,13.33,16.41,EMP0831-20260913_210636,Deborah Ryan,Training Cover,2024-12-18
BR-00006138-20260913_210636,2026-06-16,15:45:00,23:45:00,Eastfield Psychological Services NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Medical Secretary,Receptionist,3,13.33,16.41,EMP0899-20260913_210636,Charlene Murphy-Kerr,Unexpected Absence,2025-03-14
BR-00006139-20260913_210636,2027-09-01,21:30:00,06:30:00,Lakeside District Hospitals NHS Trust,Medical,Pathology,Clinical Support Services,SHO,Registrar,SPR,33.33,43.59,EMP0071-20260913_210636,Dr Kirsty Talbot,High Acuity Patients,2025-11-22
BR-00006140-20260913_210636,2026-02-14,16:00:00,23:00:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Haematology,Medicine & Acute Care,SHO,GP,GP,46.15,61.54,EMP0151-20260913_210636,Wayne Morton,Study Leave Cover,2026-01-07
BR-00006141-20260913_210636,2026-10-28,01:00:00,04:00:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,ENT Surgery,Surgery & Cancer,Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0307-20260913_210636,Catherine Boyle,Training Cover,2025-11-15
BR-00006142-20260913_210636,2025-10-17,12:00:00,15:00:00,Northshire University Hospitals NHS Trust,AHP,Intensive Care Unit,Critical Care & Anaesthesia,Pharmacist,Occupational Therapist,6,22.56,28.21,EMP1068-20260913_210636,Victoria Allen,Study Leave Cover,2025-05-14
BR-00006143-20260913_210636,2026-01-15,22:30:00,01:30:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Communications,Corporate Services,Administrator,Administrator,3,13.33,16.41,EMP0566-20260913_210636,Donna Lord-Baxter,Bank Holiday Cover,2025-04-26
BR-00006144-20260913_210636,2027-03-14,05:00:00,15:00:00,Northwood Mental Health NHS Trust,Medical,IT Support,Corporate Services,Consultant,FY1/FY2,FY1,18.46,21.54,EMP0173-20260913_210636,Miss Stacey Walker,Emergency Cover,2026-03-31
BR-00006145-20260913_210636,2027-08-11,15:30:00,02:30:00,Broadfield Clinical Services NHS Trust,Medical,Colorectal Surgery,Surgery & Cancer,FY1/FY2,SHO,SHO,23.08,30.77,EMP0218-20260913_210636,Dennis Reynolds,Specialist Skills Required,2025-10-31
BR-00006146-20260913_210636,2027-06-25,12:45:00,15:45:00,Lakeside District Hospitals NHS Trust,Nursing,General Surgery,Surgery & Cancer,Senior Staff Nurse,Charge Nurse,7,26.67,33.33,EMP0651-20260913_210636,Mr Ronald Thompson,Sickness Cover,2026-05-22
BR-00006147-20260913_210636,2026-11-18,09:30:00,11:30:00,Lakeside District Hospitals NHS Trust,AHP,Postnatal Care,Women & Children,Pharmacist,Radiographer,6,22.56,28.21,EMP0470-20260913_210636,Leah Webb,Additional Patient Safety Cover,2026-04-29
BR-00006148-20260913_210636,2027-01-04,03:15:00,15:15:00,Lakeside District Hospitals NHS Trust,AHP,Gynaecology,Women & Children,Pharmacist,Radiographer,6,22.56,28.21,EMP0869-20260913_210636,Shannon Holloway-Roberts,Specialist Skills Required,2025-03-26
BR-00006149-20260913_210636,2026-10-12,21:30:00,05:30:00,Riverside Integrated Care NHS Trust,Medical,Minor Injuries Unit,Emergency & Urgent Care,Consultant,FY1/FY2,FY1,18.46,21.54,EMP1172-20260913_210636,Dr Bethany Davies,Maternity Leave Cover,2025-10-05
BR-00006150-20260913_210636,2026-07-13,22:00:00,02:00:00,Horizon Integrated Health Partnership NHS Trust,Medical,Radiology,Clinical Support Services,FY1/FY2,Registrar,SPR,33.33,43.59,EMP0624-20260913_210636,Dr Julie Read,Increased Patient Demand,2026-08-27
BR-00006151-20260913_210636,2026-09-09,09:30:00,15:30:00,Hillcrest Medical Centres NHS Trust,Medical,Occupational Therapy,Clinical Support Services,Registrar,SHO,SHO,23.08,30.77,EMP0418-20260913_210636,Dr Elliott Cooper,Study Leave Cover,2025-07-18
BR-00006152-20260913_210636,2026-12-05,19:00:00,00:00:00,Westmere Community Health NHS Trust,Nursing,Pharmacy,Clinical Support Services,Charge Nurse,Healthcare Assistant,2,12.31,14.36,EMP0907-20260913_210636,Lydia Pollard,Emergency Cover,2024-10-27
BR-00006153-20260913_210636,2027-04-10,19:15:00,21:15:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Finance,Corporate Services,Occupational Therapist,Pharmacist,5,18.97,23.08,EMP0136-20260913_210636,Timothy Mistry-Haynes,Annual Leave Cover,2025-09-27
BR-00006154-20260913_210636,2025-12-04,01:45:00,03:45:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,Pain Management,Critical Care & Anaesthesia,GP,Registrar,SPR,33.33,43.59,EMP0452-20260913_210636,Mr Iain Gray,Annual Leave Cover,2024-11-25
BR-00006155-20260913_210636,2026-01-17,16:30:00,20:30:00,Broadfield Clinical Services NHS Trust,Admin,Facilities Management,Corporate Services,Data Analyst,Medical Secretary,4,15.38,19.49,EMP1186-20260913_210636,Sam Holland-Thomson,Increased Patient Demand,2024-12-06
BR-00006156-20260913_210636,2026-06-08,19:15:00,00:15:00,Broadfield Clinical Services NHS Trust,AHP,ENT Surgery,Surgery & Cancer,Physiotherapist,Physiotherapist,6,22.56,28.21,EMP0748-20260913_210636,Rebecca Cox,Specialist Skills Required,2026-06-08
BR-00006157-20260913_210636,2027-08-31,16:15:00,18:15:00,Eastfield Psychological Services NHS Trust,Medical,Occupational Therapy,Clinical Support Services,Registrar,Consultant,CONS,48.72,71.79,EMP0944-20260913_210636,Christine Sharp,Bank Holiday Cover,2026-03-10
BR-00006158-20260913_210636,2027-03-01,19:45:00,23:45:00,Lakeside District Hospitals NHS Trust,Medical,Physiotherapy,Clinical Support Services,GP,SHO,SHO,23.08,30.77,EMP0245-20260913_210636,Anthony Douglas,Sickness Cover,2026-04-05
BR-00006159-20260913_210636,2027-09-09,06:00:00,07:00:00,Riverside Integrated Care NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Administrator,Administrator,3,13.33,16.41,EMP1192-20260913_210636,Dr Grace Clayton,Weekend Cover,2024-12-06
BR-00006160-20260913_210636,2026-11-03,17:30:00,03:30:00,Midlands Central Hospitals NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,SHO,Registrar,SPR,33.33,43.59,EMP0823-20260913_210636,Colin Knight,Specialist Skills Required,2024-10-19
BR-00006161-20260913_210636,2027-08-12,21:45:00,05:45:00,Riverbank General Hospitals NHS Trust,Medical,Paediatrics,Women & Children,Registrar,Consultant,CONS,48.72,71.79,EMP1043-20260913_210636,Dr Kathleen Cole,Unexpected Absence,2025-07-17
BR-00006162-20260913_210636,2026-01-14,09:15:00,13:15:00,Midlands Central Hospitals NHS Trust,AHP,Pharmacy,Clinical Support Services,Pharmacist,Speech Therapist,6,22.56,28.21,EMP0353-20260913_210636,Donna Bradley,Sickness Cover,2026-05-07
BR-00006163-20260913_210636,2027-06-29,16:00:00,01:00:00,Valleyview Mental Wellness NHS Trust,Nursing,Facilities Management,Corporate Services,Healthcare Assistant,Charge Nurse,7,26.67,33.33,EMP0945-20260913_210636,Jamie Baker,Staff Redeployment,2026-03-17
BR-00006164-20260913_210636,2027-05-18,17:00:00,02:00:00,Riverbank General Hospitals NHS Trust,Medical,Neurology,Medicine & Acute Care,SHO,SHO,SHO,23.08,30.77,EMP0460-20260913_210636,Valerie Bowen,Emergency Cover,2025-09-06
BR-00006165-20260913_210636,2026-09-24,04:15:00,08:15:00,Horizon Integrated Health Partnership NHS Trust,Medical,Pharmacy,Clinical Support Services,GP,Consultant,CONS,48.72,71.79,EMP0534-20260913_210636,Lewis Roberts,Specialist Skills Required,2026-08-12
BR-00006166-20260913_210636,2026-11-16,19:30:00,00:30:00,Riverbank General Hospitals NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Nursery Nurse,Charge Nurse,7,26.67,33.33,EMP0484-20260913_210636,Carl Welch,Planned Leave Cover,2026-05-24
BR-00006167-20260913_210636,2026-09-12,22:00:00,07:00:00,Oakridge Community Services NHS Trust,AHP,Infectious Diseases,Medicine & Acute Care,Physiotherapist,Speech Therapist,6,22.56,28.21,EMP0592-20260913_210636,Melanie Shepherd-Hammond,Operational Requirement,2026-04-21
BR-00006168-20260913_210636,2026-04-16,05:00:00,13:00:00,Riverside Integrated Care NHS Trust,Nursing,Cardiology,Medicine & Acute Care,Healthcare Assistant,Senior Staff Nurse,6,22.56,28.21,EMP0338-20260913_210636,Miss Eleanor Stephenson,New Service Requirement,2025-05-04
BR-00006169-20260913_210636,2025-11-15,19:00:00,20:00:00,Valleyview Mental Wellness NHS Trust,Admin,Postnatal Care,Women & Children,Administrator,Data Analyst,8A,28.21,35.9,EMP0605-20260913_210636,Eric McKenzie,Night Shift Cover,2026-05-02
BR-00006170-20260913_210636,2026-03-22,01:15:00,12:15:00,Oakridge Community Services NHS Trust,Medical,Occupational Therapy,Clinical Support Services,Consultant,GP,GP,46.15,61.54,EMP0548-20260913_210636,Andrea Atkinson,Sickness Cover,2025-11-14
BR-00006171-20260913_210636,2026-05-18,07:15:00,15:15:00,Riverbank General Hospitals NHS Trust,AHP,Intensive Care Unit,Critical Care & Anaesthesia,Occupational Therapist,Physiologist,6,22.56,28.21,EMP1054-20260913_210636,Lauren Griffin,Bank Holiday Cover,2026-04-11
BR-00006172-20260913_210636,2026-09-24,06:45:00,16:45:00,Westborough Acute Care NHS Trust,Medical,Radiology,Clinical Support Services,Consultant,SHO,SHO,23.08,30.77,EMP1076-20260913_210636,Jennifer Thompson-Graham,Night Shift Cover,2025-09-07
BR-00006173-20260913_210636,2026-12-15,03:00:00,15:00:00,Valleyview Mental Wellness NHS Trust,AHP,Ambulance Services,Emergency & Urgent Care,Physiotherapist,Pharmacist,5,18.97,23.08,EMP0866-20260913_210636,Jamie Turner,Study Leave Cover,2025-04-23
BR-00006174-20260913_210636,2027-04-29,05:45:00,16:45:00,Northwood Mental Health NHS Trust,Medical,Neurosurgery,Surgery & Cancer,FY1/FY2,Consultant,CONS,48.72,71.79,EMP0715-20260913_210636,Stephen Booth-Martin,Specialist Skills Required,2026-01-09
BR-00006175-20260913_210636,2026-08-02,14:00:00,23:00:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Rheumatology,Medicine & Acute Care,Radiographer,Occupational Therapist,6,22.56,28.21,EMP0822-20260913_210636,Wayne Bartlett,Maternity Leave Cover,2026-05-02
BR-00006176-20260913_210636,2026-10-07,14:30:00,16:30:00,Southgate Community & Mental Health NHS Trust,Admin,Colorectal Surgery,Surgery & Cancer,Receptionist,Data Analyst,8A,28.21,35.9,EMP0094-20260913_210636,James Short,Emergency Cover,2025-12-01
BR-00006177-20260913_210636,2027-07-25,21:00:00,09:00:00,Hillcrest Medical Centres NHS Trust,Nursing,Communications,Corporate Services,Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0352-20260913_210636,Trevor Williams-Cook,Increased Patient Demand,2025-09-18
BR-00006178-20260913_210636,2025-12-15,02:30:00,13:30:00,Northshire University Hospitals NHS Trust,AHP,Colorectal Surgery,Surgery & Cancer,Occupational Therapist,Pharmacist,5,18.97,23.08,EMP0644-20260913_210636,Dr Beth Graham,Emergency Cover,2025-03-23
BR-00006179-20260913_210636,2025-09-14,06:30:00,15:30:00,Greenhaven Acute & Specialist Care NHS Trust,AHP,Ambulance Services,Emergency & Urgent Care,Radiographer,Physiologist,6,22.56,28.21,EMP0386-20260913_210636,Charlene Norman,Staff Redeployment,2025-08-08
BR-00006180-20260913_210636,2026-12-16,05:15:00,13:15:00,Northwood Mental Health NHS Trust,AHP,Ambulance Services,Emergency & Urgent Care,Pharmacist,Physiologist,6,22.56,28.21,EMP0267-20260913_210636,Elaine Morris-Rogers,Specialist Skills Required,2024-11-19
BR-00006181-20260913_210636,2027-02-27,18:45:00,22:45:00,Midlands Central Hospitals NHS Trust,Admin,Neurosurgery,Surgery & Cancer,Medical Secretary,Data Analyst,8A,28.21,35.9,EMP0869-20260913_210636,Jeffrey Ali,Unexpected Absence,2026-08-16
BR-00006182-20260913_210636,2026-06-21,09:30:00,10:30:00,Oakridge Community Services NHS Trust,Admin,Emergency Department,Emergency & Urgent Care,Administrator,Medical Secretary,4,15.38,19.49,EMP0173-20260913_210636,Mr Glen Stephens,Staff Redeployment,2026-04-13
BR-00006183-20260913_210636,2025-12-03,01:00:00,03:00:00,Meadowbrook Community Health NHS Trust,Medical,Urgent Care,Emergency & Urgent Care,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0902-20260913_210636,Stephanie Curtis-Morgan,Maternity Leave Cover,2024-09-16
BR-00006184-20260913_210636,2027-06-18,10:45:00,18:45:00,Meadowbrook Community Health NHS Trust,AHP,Minor Injuries Unit,Emergency & Urgent Care,Physiologist,Physiologist,6,22.56,28.21,EMP0702-20260913_210636,Deborah Taylor,Emergency Cover,2026-08-23
BR-00006185-20260913_210636,2026-05-13,00:45:00,04:45:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,IT Support,Corporate Services,Healthcare Assistant,Staff Nurse,5,18.97,23.08,EMP0124-20260913_210636,Ms Kim Brown,Staff Shortage,2025-06-22
BR-00006186-20260913_210636,2027-07-15,19:15:00,04:15:00,Lakeside District Hospitals NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Administrator,Administrator,3,13.33,16.41,EMP0867-20260913_210636,Margaret Freeman,Weekend Cover,2026-02-01
BR-00006187-20260913_210636,2026-07-09,20:00:00,01:00:00,Southvale Hospitals NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Nursery Nurse,Staff Nurse,5,18.97,23.08,EMP0270-20260913_210636,Mr Justin Rose,Ward Capacity Increase,2025-05-20
BR-00006188-20260913_210636,2026-01-20,16:45:00,23:45:00,Southvale Hospitals NHS Trust,Admin,Minor Injuries Unit,Emergency & Urgent Care,Administrator,Receptionist,3,13.33,16.41,EMP0055-20260913_210636,Christian Goddard-Baker,Weekend Cover,2025-06-08
BR-00006189-20260913_210636,2027-06-29,06:00:00,16:00:00,Westborough Acute Care NHS Trust,Nursing,Pathology,Clinical Support Services,Nursery Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0052-20260913_210636,Dr Gordon Charlton,Ward Capacity Increase,2025-03-31
BR-00006190-20260913_210636,2026-03-08,01:30:00,02:30:00,Oakridge Community Services NHS Trust,Admin,IT Support,Corporate Services,Administrator,Data Analyst,8A,28.21,35.9,EMP1139-20260913_210636,Mrs Jessica Anderson,Emergency Cover,2025-11-19
BR-00006191-20260913_210636,2027-08-21,19:30:00,21:30:00,Lakeside District Hospitals NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Charge Nurse,Nursery Nurse,2,12.31,14.36,EMP0715-20260913_210636,Samuel George,Study Leave Cover,2025-04-15
