emp_id,first_name,last_name,email,dob,telephone,address,gender,trust,ethnicity,nationality,visa_status,staff_group,role,division,grade,salary,hire_date,contract_start,weekly_hours,fte,registration_type,contract_type,employment_status,registration_no,registration_expiry_date,ni,dbs_expiry_date,mandatory_training_expiry_date,profile_creation_date
EMP0613,Yvonne,Giles,terence76@example.com,2005-02-14,+4428 9018 0191,"Flat 5
Rachel Springs
Nicolaville
IM91 7PD",Female,Lakeside District Hospitals NHS Trust,Mixed,Australia,Skilled Worker,Admin,Receptionist,Women & Children,3,26327,2026-07-20,2026-08-17,15.0,0.4,NMC,Permanent,Active,SS146378,2029-01-08,DO834822,2029-09-24,2027-04-03,2026-08-10
EMP0614,Chloe,Graham,imoran@example.org,2004-08-03,+441154960860,"Flat 47
Katherine Road
North Conor
SP7 5TH",Male,Westborough Acute Care NHS Trust,White,United States,Dependent,Admin,Administrator,Medicine & Acute Care,3,30514,2022-08-31,2022-09-28,37.5,1.0,GMC,Fixed Term,Active,OA555489,2027-08-14,PN889249,2030-04-18,2027-02-08,2022-09-21
EMP0615,Julia,Henderson,taylorjack@example.org,1965-09-06,0117 496 0260,"71 Nicholls Alley
Edwardsland
G28 6JZ",Female,Midlands Central Hospitals NHS Trust,Black,Nigeria,Dependent,Nursing,Charge Nurse,Women & Children,7,63221,2020-12-27,2021-01-24,20.0,0.53,None,Permanent,Active,IJ461640,2027-10-22,NA556726,2031-01-01,2027-02-08,2021-01-17
EMP0616,Jacob,Thornton,walkerkaty@example.net,1978-10-16,0191 4960701,"735 Chadwick Terrace
Garethberg
S4T 7EE",Male,Westmere Community Health NHS Trust,White,United States,British Citizen,Nursing,Ward Manager,Women & Children,8A,69370,2026-08-18,2026-09-22,18.75,0.5,NMC,Permanent,Inactive,YW688650,2028-11-09,YU270271,2026-12-27,2027-01-30,2026-09-08
EMP0617,Mark,Robinson,georgina28@example.com,1987-04-05,028 9018 0618,"992 Callum Gateway
Rachelmouth
M0 7JG",Female,Valleyview Mental Wellness NHS Trust,Mixed,New Zealand,British Citizen,Admin,Administrator,Clinical Support Services,3,31834,2016-10-28,2016-12-02,30.0,0.8,None,Permanent,Suspended,NM349155,2029-06-24,GQ115370,2029-08-31,2027-02-07,2016-11-18
EMP0618,Georgia,Richards,nwhitehead@example.com,1979-05-11,029 2018 0391,"Flat 74w
Ashleigh Isle
Briggschester
SG0 0AU",Male,Hillcrest Medical Centres NHS Trust,White,New Zealand,British Citizen,Admin,Data Analyst,Clinical Support Services,8A,58052,2023-05-21,2023-07-02,20.0,0.53,HCPC,Permanent,On Leave,MU109681,2031-01-16,QW684266,2029-11-18,2027-01-16,2023-06-11
EMP0619,Jake,Wood,lambertmartin@example.com,2001-10-20,+44(0)306 999 0774,"Studio 87d
Todd Street
Brookesstad
LA7 7LA",Male,Meadowbrook Community Health NHS Trust,Asian,China,ILR,Admin,Administrator,Emergency & Urgent Care,3,30700,2017-05-12,2017-06-09,30.0,0.8,None,Bank,Active,DB644926,2029-09-05,OF947586,2029-03-01,2027-04-11,2017-06-02
EMP0620,Catherine,Carter,colephilip@example.com,1970-07-16,+44117 496 0054,"16 Fisher Mill
Harveytown
B22 0SH",Female,Lakeside District Hospitals NHS Trust,Mixed,China,Dependent,AHP,Physiologist,Women & Children,6,50867,2024-05-18,2024-06-29,30.0,0.8,GMC,Permanent,Inactive,GV645296,2027-09-01,PP279254,2028-03-03,2026-09-19,2024-06-08
EMP0621,Guy,Slater,nstevens@example.org,1964-07-06,(0121) 496 0967,"3 Black Drive
North Kevin
W5 5AL",Male,Southgate Community & Mental Health NHS Trust,White,United Kingdom,British Citizen,Medical,Registrar,Medicine & Acute Care,SPR,66580,2021-09-26,2021-10-31,30.0,0.8,NMC,Fixed Term,On Leave,CB779362,2028-01-23,PK324844,2029-12-06,2027-04-30,2021-10-17
EMP0622,Mandy,Walker,josephinegilbert@example.net,1980-10-09,0191 4960051,"199 Patel Forges
New Gavinland
DA5 5BU",Male,Greenhaven Acute & Specialist Care NHS Trust,White,New Zealand,ILR,Medical,Consultant,Clinical Support Services,CONS,109951,2022-01-29,2022-03-12,30.0,0.8,GMC,Permanent,Suspended,VE690307,2028-06-18,DZ510393,2031-06-18,2027-08-01,2022-02-19
EMP0623,Toby,Johnson,leannehiggins@example.com,1980-03-08,+44(0)2074960158,"Studio 37T
Terence Square
Port Jeffrey
W96 4QL",Female,Lakeside District Hospitals NHS Trust,White,United Kingdom,Skilled Worker,Admin,Receptionist,Surgery & Cancer,3,29026,2022-12-25,2023-01-29,20.0,0.53,HCPC,Fixed Term,Suspended,JB301430,2031-03-27,EH639423,2028-10-16,2027-06-17,2023-01-15
EMP0624,Joel,Allen,schofieldalex@example.net,1986-05-24,01914960685,"6 Bowen Rapid
Elainemouth
S3W 0LT",Male,Eastfield Psychological Services NHS Trust,White,Canada,British Citizen,AHP,Physiotherapist,Critical Care & Anaesthesia,6,51547,2019-08-04,2019-09-15,37.5,1.0,NMC,Permanent,Suspended,QP644215,2029-12-28,ZQ732004,2027-07-27,2027-07-18,2019-08-25
EMP0625,Sean,Johnson,leahclayton@example.org,1990-03-09,+44909 8790885,"9 Jodie Mission
West Clifford
N58 4GD",Male,Westmere Community Health NHS Trust,White,Canada,British Citizen,Admin,Administrator,Women & Children,3,26924,2020-07-31,2020-09-04,20.0,0.53,GMC,Bank,Inactive,NK968258,2029-02-08,JE930052,2030-10-27,2027-01-10,2020-08-21
EMP0626,Janet,Smith,xhussain@example.com,2000-10-25,(0116) 496 0728,"811 Christine Radial
Alanview
SK8 7FL",Female,Riverside Integrated Care NHS Trust,Asian,Japan,ILR,Nursing,Nursery Nurse,Corporate Services,2,25861,2022-11-16,2022-12-28,15.0,0.4,NMC,Fixed Term,On Leave,DS824677,2028-02-23,MO362518,2029-03-14,2026-12-20,2022-12-07
EMP0627,Kayleigh,Collins,afuller@example.com,1975-01-11,+44161 496 0851,"Studio 48p
Pamela Via
East Francesca
CF2 8FG",Female,Riverside Integrated Care NHS Trust,Black,Ghana,ILR,Nursing,Healthcare Assistant,Corporate Services,2,26401,2025-06-27,2025-08-08,15.0,0.4,None,Permanent,Active,SY528682,2029-05-28,OD035274,2027-09-08,2027-01-10,2025-07-18
EMP0628,Georgina,Williams,ysanders@example.com,1999-02-26,0114 4960945,"Studio 75
Stanley Corner
East Leanneton
BB86 6BW",Male,Meadowbrook Community Health NHS Trust,Mixed,Kenya,ILR,Medical,Consultant,Surgery & Cancer,CONS,101809,2018-10-31,2018-12-05,30.0,0.8,None,Fixed Term,On Leave,DN143602,2027-10-03,WK893563,2028-04-03,2027-03-06,2018-11-21
EMP0629,Abdul,Jones,adamsamelia@example.net,1968-02-20,+44(0)116 496 0205,"1 Humphreys Lakes
West Marcusside
W62 8BB",Female,Southgate Community & Mental Health NHS Trust,Black,South Africa,British Citizen,Nursing,Ward Manager,Emergency & Urgent Care,8A,60552,2025-11-11,2025-12-16,30.0,0.8,None,Fixed Term,Active,VJ332095,2028-02-14,CL711812,2028-07-06,2027-05-13,2025-12-02
EMP0630,Iain,Harris,ymiller@example.org,1983-01-06,01174960303,"542 Riley Terrace
Port Conorville
KA0 7BF",Male,Hillcrest Medical Centres NHS Trust,White,United States,Skilled Worker,AHP,Physiotherapist,Medicine & Acute Care,6,48935,2023-01-11,2023-02-22,18.75,0.5,GMC,Bank,On Leave,HX228191,2029-05-09,VI308606,2028-12-16,2027-04-22,2023-02-01
EMP0631,Scott,Jones,kaurdenise@example.com,1985-06-24,(0151) 4960208,"13 Wilson Views
Port Maureen
E6 9EA",Female,Hillcrest Medical Centres NHS Trust,White,New Zealand,British Citizen,Nursing,Healthcare Assistant,Medicine & Acute Care,2,24352,2018-01-16,2018-02-13,15.0,0.4,GMC,Bank,On Leave,UV384370,2026-12-29,XP352871,2031-05-04,2027-08-01,2018-02-06
EMP0632,Marian,Smith,masonkeith@example.com,1993-04-08,+449098790730,"Studio 52
Gillian Road
Baileyfurt
DL4 5ZX",Female,Northwood Mental Health NHS Trust,Asian,China,British Citizen,Medical,Consultant,Surgery & Cancer,CONS,120585,2026-03-18,2026-04-29,15.0,0.4,NMC,Bank,Inactive,DP751276,2028-06-01,BS741723,2029-05-06,2027-05-30,2026-04-08
EMP0633,Charlotte,Martin,alexpritchard@example.net,2003-03-08,+44(0)115 4960108,"111 Clifford Light
Briggsborough
LN41 9WT",Female,Westmere Community Health NHS Trust,Asian,India,ILR,Nursing,Senior Staff Nurse,Surgery & Cancer,6,50764,2019-01-02,2019-02-13,30.0,0.8,HCPC,Permanent,Suspended,RO671479,2028-01-02,KY534922,2026-09-19,2027-08-04,2019-01-23
EMP0634,Jenna,Turner,sarawilson@example.org,2001-07-15,+44909 879 0927,"Flat 11L
Smith Rapids
North Geraldine
B3D 4AX",Female,Riverbank General Hospitals NHS Trust,Black,South Africa,Dependent,Nursing,Charge Nurse,Surgery & Cancer,7,53498,2017-05-01,2017-05-29,20.0,0.53,NMC,Permanent,Active,DB087581,2030-07-17,ZI999425,2027-12-09,2027-03-29,2017-05-22
EMP0635,Jenna,Day,karen84@example.net,1994-09-27,020 7946 0794,"Flat 60U
Jane Islands
Loweside
S7K 5JT",Male,Riverbank General Hospitals NHS Trust,White,Australia,ILR,Admin,Data Analyst,Clinical Support Services,8A,62135,2026-06-24,2026-07-22,37.5,1.0,HCPC,Permanent,Active,FF622226,2028-04-26,DL642263,2031-02-03,2027-09-06,2026-07-15
EMP0636,Cameron,Morris,donnaholt@example.com,1967-08-16,0118 496 0682,"3 Young Stream
South Sianmouth
G6K 3TY",Female,Eastfield Psychological Services NHS Trust,Mixed,Barbados,Skilled Worker,Nursing,Senior Staff Nurse,Women & Children,6,52084,2018-11-04,2018-12-09,18.75,0.5,HCPC,Bank,On Leave,PD437845,2029-07-17,RU519648,2029-09-10,2027-02-19,2018-11-25
EMP0637,Katherine,Brown,tony51@example.net,1978-06-15,+44(0)116 496 0880,"Studio 8
Jeremy Cape
New Martyn
CM0 8ZZ",Female,Westborough Acute Care NHS Trust,Asian,Thailand,Skilled Worker,Admin,Data Analyst,Surgery & Cancer,8A,59111,2020-05-01,2020-06-12,37.5,1.0,NMC,Fixed Term,On Leave,DM721949,2031-04-22,DE626682,2027-03-20,2027-06-20,2020-05-22
EMP0638,William,Jarvis,bnewton@example.net,1983-06-20,+441632 960063,"Studio 96L
May Pass
Donaldshire
SY10 0YA",Male,Riverside Integrated Care NHS Trust,Asian,China,ILR,Admin,Medical Secretary,Clinical Support Services,4,33997,2020-10-30,2020-12-11,20.0,0.53,NMC,Bank,On Leave,NL252874,2029-03-21,PR303398,2030-01-27,2027-04-14,2020-11-20
EMP0639,Judith,Osborne,ugoodwin@example.net,1961-11-28,+44(0)121 496 0090,"81 Barnett Extensions
Billychester
M33 8ZX",Male,Eastfield Psychological Services NHS Trust,Black,Trinidad and Tobago,Skilled Worker,AHP,Physiologist,Medicine & Acute Care,6,44529,2023-05-28,2023-07-09,37.5,1.0,HCPC,Permanent,Active,AS239105,2030-09-21,BA885418,2030-11-18,2026-09-15,2023-06-18
EMP0640,Ronald,Gill,baileyrachael@example.net,1993-10-01,+44121 496 0543,"4 Jacqueline Rapid
New Alanchester
CT0 2SZ",Male,Westmere Community Health NHS Trust,Mixed,New Zealand,British Citizen,Nursing,Healthcare Assistant,Clinical Support Services,2,27653,2019-04-30,2019-06-04,15.0,0.4,None,Permanent,Suspended,BA723922,2026-10-11,ZL177982,2026-10-13,2026-12-27,2019-05-21
EMP0641,Lawrence,Stevens,cartwrightrobin@example.com,1985-04-19,+44(0)1414960816,"4 Jones Curve
Bartonbury
BD3B 1ZX",Female,Northwood Mental Health NHS Trust,Asian,India,British Citizen,Nursing,Nursery Nurse,Corporate Services,2,27072,2019-06-15,2019-07-20,15.0,0.4,HCPC,Fixed Term,Active,GT121815,2027-12-23,CC328378,2026-11-17,2026-09-14,2019-07-06
EMP0642,Ashley,Williams,thompsonmarie@example.org,1975-12-31,(0191) 4960876,"Studio 64
Mitchell Ridges
Newtonburgh
WA91 9HH",Male,Northshire University Hospitals NHS Trust,Black,Ghana,Dependent,Medical,SHO,Women & Children,SHO,57299,2017-09-19,2017-10-17,18.75,0.5,NMC,Fixed Term,Inactive,GR701606,2027-06-16,HV413345,2029-10-29,2027-07-27,2017-10-10
EMP0643,Nigel,Holland,molly81@example.net,1974-03-27,+44(0)121 496 0356,"Studio 65X
Stephanie Estate
Taylorbury
E74 9DE",Female,Westborough Acute Care NHS Trust,White,United States,Skilled Worker,Admin,Data Analyst,Clinical Support Services,8A,63038,2022-10-02,2022-11-06,18.75,0.5,GMC,Fixed Term,Active,NE151026,2029-07-17,EX238737,2027-01-16,2027-01-21,2022-10-23
EMP0644,Dennis,James,gillianhart@example.org,1980-03-17,01514960000,"Studio 32
Heather Prairie
New Dominic
M2A 2QF",Female,Bluewater Community & Rehabilitation NHS Trust,White,New Zealand,British Citizen,AHP,Radiographer,Critical Care & Anaesthesia,6,48394,2026-02-22,2026-03-29,37.5,1.0,NMC,Permanent,Suspended,GC558206,2029-11-30,GH336806,2029-07-23,2026-09-16,2026-03-15
EMP0645,Bradley,McCarthy,francescamartin@example.net,1982-08-26,+441632 960 747,"452 Lydia Trail
Josephinechester
HP8N 1RG",Male,Northshire University Hospitals NHS Trust,Black,South Africa,Dependent,Admin,Receptionist,Surgery & Cancer,3,26689,2026-07-25,2026-09-05,20.0,0.53,None,Permanent,Active,SG130164,2030-10-23,HY368850,2026-11-23,2027-01-08,2026-08-15
EMP0646,Edward,Wilson,jamesjoyce@example.com,1993-10-21,(0808)1570031,"47 Bailey Run
Wendytown
W97 9YG",Male,Eastmoor Teaching Hospitals NHS Trust,White,Australia,Skilled Worker,Nursing,Staff Nurse,Clinical Support Services,5,41582,2019-11-25,2019-12-23,30.0,0.8,None,Fixed Term,Active,RZ693742,2030-12-16,WM047407,2030-09-27,2027-06-08,2019-12-16
EMP0647,Leigh,Hussain,marianflynn@example.com,1971-05-03,+44(0)1174960939,"25 Taylor Coves
Wilsonmouth
RG48 2WB",Female,Northshire University Hospitals NHS Trust,Asian,China,ILR,Nursing,Nursery Nurse,Women & Children,2,25528,2020-11-06,2020-12-18,30.0,0.8,GMC,Fixed Term,Suspended,PR695295,2031-01-28,JA161610,2030-02-08,2027-09-04,2020-11-27
EMP0648,Paula,Winter,alexandrastevenson@example.org,1979-09-29,+44117 496 0248,"588 Laura Path
Lake Lynne
DE66 4TN",Female,Midlands Central Hospitals NHS Trust,Asian,India,British Citizen,Admin,Administrator,Surgery & Cancer,3,29558,2019-02-26,2019-04-09,20.0,0.53,None,Bank,Suspended,KZ878579,2029-06-07,UP396381,2030-06-20,2027-04-26,2019-03-19
EMP0649,Jordan,Watkins,christopher17@example.com,1966-02-26,01134960685,"279 Francis Mill
Connorville
S3B 8NL",Male,Greenhaven Acute & Specialist Care NHS Trust,White,Canada,Dependent,Admin,Administrator,Women & Children,3,31983,2023-11-20,2023-12-25,37.5,1.0,None,Bank,On Leave,DO344987,2029-05-09,AR162846,2028-11-04,2026-10-01,2023-12-11
EMP0650,Sarah,Gibson,aliceford@example.net,1981-02-02,(0115) 4960151,"8 Christopher Radial
Alanview
G6J 0YD",Female,Westborough Acute Care NHS Trust,Black,South Africa,Dependent,AHP,Pharmacist,Medicine & Acute Care,5,43299,2021-12-01,2022-01-05,20.0,0.53,None,Permanent,Inactive,MM811051,2027-08-12,PE611073,2030-03-13,2027-04-25,2021-12-22
EMP0651,Nicholas,Bibi,dorothyroberts@example.net,1973-11-22,+44306 999 0529,"Studio 01z
Ahmed Inlet
Clarkeshire
M0K 7FG",Male,Hillcrest Medical Centres NHS Trust,Mixed,Canada,ILR,Nursing,Senior Staff Nurse,Emergency & Urgent Care,6,54988,2024-03-29,2024-05-10,30.0,0.8,GMC,Bank,Suspended,HN117974,2029-11-15,JU054222,2027-09-03,2027-06-09,2024-04-19
EMP0652,Sarah,Morgan,ghall@example.org,1964-03-04,+44(0)1632960517,"767 Moss Summit
South Hazelview
LS4A 7WF",Male,Greenhaven Acute & Specialist Care NHS Trust,Asian,Japan,Skilled Worker,AHP,Physiologist,Clinical Support Services,6,48327,2017-12-18,2018-01-22,37.5,1.0,HCPC,Fixed Term,Inactive,FJ235842,2028-04-04,JU458472,2027-11-27,2027-09-05,2018-01-08
EMP0653,Garry,Knight,nathan15@example.com,1986-07-16,+44(0)151 4960064,"Flat 94o
Terence Fork
North Andrew
BA9 6BZ",Male,Riverbank General Hospitals NHS Trust,Asian,China,British Citizen,AHP,Occupational Therapist,Emergency & Urgent Care,6,49172,2019-08-30,2019-09-27,18.75,0.5,GMC,Bank,On Leave,GF240530,2026-11-09,JU471914,2030-09-24,2026-11-22,2019-09-20
EMP0654,Philip,Clarke,kingmarion@example.org,1990-06-10,+44121 4960283,"46 Chloe Club
Port Gordonville
DH15 3NP",Female,Northwood Mental Health NHS Trust,Mixed,Trinidad and Tobago,Skilled Worker,Nursing,Charge Nurse,Corporate Services,7,56422,2023-03-18,2023-04-22,37.5,1.0,NMC,Bank,Active,ZE615125,2028-03-26,UN938554,2028-05-19,2027-02-08,2023-04-08
EMP0655,Holly,Heath,zlynch@example.com,1975-03-29,+44(0)118 496 0055,"Flat 99
Charlotte Pines
East Pamela
B3C 4NS",Female,Midlands Central Hospitals NHS Trust,White,New Zealand,ILR,Medical,FY1/FY2,Emergency & Urgent Care,FY1,37660,2018-08-17,2018-09-21,20.0,0.53,GMC,Fixed Term,Inactive,DS236209,2027-06-29,CD618560,2030-10-10,2027-09-12,2018-09-07
EMP0656,Ruth,Brown,lisanewton@example.org,2002-11-01,0292018670,"2 Natalie Run
East Dorothyport
SM3R 6PL",Male,Hillcrest Medical Centres NHS Trust,Mixed,Kenya,British Citizen,AHP,Physiologist,Critical Care & Anaesthesia,6,45206,2023-11-16,2023-12-28,20.0,0.53,HCPC,Bank,Active,IC491173,2029-07-05,MZ035718,2029-10-10,2027-03-28,2023-12-07
EMP0657,Dennis,Bailey,mohamed50@example.net,1989-03-06,+44113 4960374,"Studio 67q
Walker Views
South Christinemouth
B4D 9UL",Female,Broadfield Clinical Services NHS Trust,Asian,India,British Citizen,Medical,Registrar,Emergency & Urgent Care,SPR,78386,2024-07-03,2024-08-07,18.75,0.5,None,Permanent,Inactive,XA027986,2028-05-21,AY644764,2027-03-04,2027-07-24,2024-07-24
EMP0658,Jodie,Williams,jeremysmith@example.com,1964-10-05,(0151)4960966,"Flat 46
Kathryn Branch
Leonville
UB07 0QY",Female,Southgate Community & Mental Health NHS Trust,Black,Nigeria,Dependent,AHP,Physiotherapist,Critical Care & Anaesthesia,6,46569,2017-06-05,2017-07-10,15.0,0.4,None,Bank,Suspended,XP704836,2026-12-03,ST106376,2031-07-22,2026-12-27,2017-06-26
EMP0659,Michelle,Kent,wrobinson@example.org,1979-12-12,(0113) 4960083,"48 Mann Square
New Sharon
B3C 9TX",Female,Northshire University Hospitals NHS Trust,Black,Trinidad and Tobago,British Citizen,Nursing,Charge Nurse,Critical Care & Anaesthesia,7,62231,2020-02-20,2020-03-26,30.0,0.8,HCPC,Permanent,Suspended,JZ235252,2028-06-10,HW787766,2029-06-17,2026-12-14,2020-03-12
EMP0660,Naomi,Lee,abrown@example.com,1963-06-17,(0141)4960460,"Flat 1
Hyde Union
Harrisbury
SA5M 4RL",Female,Riverside Integrated Care NHS Trust,Mixed,China,British Citizen,Nursing,Healthcare Assistant,Critical Care & Anaesthesia,2,26866,2018-12-03,2019-01-14,15.0,0.4,None,Bank,On Leave,DD026945,2030-05-18,YI386665,2029-08-05,2027-05-02,2018-12-24
EMP0661,Sharon,Watson,marie57@example.net,1982-03-31,(0113) 4960904,"708 Bryan Glen
North Vanessa
B02 7LB",Male,Riverbank General Hospitals NHS Trust,Black,Barbados,ILR,Admin,Receptionist,Corporate Services,3,31685,2017-05-29,2017-07-03,37.5,1.0,None,Fixed Term,Active,HD531310,2028-07-23,VM742226,2031-08-20,2027-06-21,2017-06-19
EMP0662,Ian,Weston,ryanparker@example.com,1961-05-27,(0151) 496 0637,"82 Taylor Fork
East Jessica
NR17 8AJ",Male,Riverside Integrated Care NHS Trust,Black,Barbados,Dependent,Nursing,Senior Staff Nurse,Women & Children,6,44355,2020-11-02,2020-12-14,30.0,0.8,NMC,Permanent,Active,EL776415,2027-09-09,MQ839407,2028-01-27,2027-06-15,2020-11-23
EMP0663,Bethany,Taylor,damientaylor@example.org,1983-02-10,(01632) 960 234,"Studio 5
Stewart Streets
Lisatown
L85 9SJ",Female,Southvale Hospitals NHS Trust,Asian,Thailand,Skilled Worker,AHP,Speech Therapist,Women & Children,6,49655,2017-10-14,2017-11-18,30.0,0.8,GMC,Fixed Term,Suspended,LF970334,2027-03-27,BH897010,2031-07-20,2027-07-28,2017-11-04
EMP0664,Mathew,Wilson,hardyvanessa@example.net,1985-02-08,+44(0)113 4960675,"Studio 56b
Anna Shores
New Maureenshire
HX69 9RY",Female,Westmere Community Health NHS Trust,Mixed,New Zealand,Skilled Worker,Nursing,Nursery Nurse,Surgery & Cancer,2,25635,2020-09-29,2020-11-03,37.5,1.0,HCPC,Bank,On Leave,OD156834,2030-07-06,VQ597114,2031-05-01,2027-01-01,2020-10-20
EMP0665,Allan,Miller,goughnicholas@example.org,1995-07-22,+44(0)808 1570592,"Flat 78k
Wood Hill
Taylorville
BB1A 3RB",Male,Riverside Integrated Care NHS Trust,Asian,Thailand,ILR,Nursing,Ward Manager,Emergency & Urgent Care,8A,55339,2025-02-13,2025-03-27,18.75,0.5,None,Bank,Active,RJ426496,2026-09-28,YK165422,2028-01-10,2026-12-30,2025-03-06
EMP0666,Martyn,Wood,ihewitt@example.org,1967-11-14,+44(0)28 9018887,"Flat 88b
Cooper Fall
South Gemmaton
EH4B 1XG",Male,Bluewater Community & Rehabilitation NHS Trust,Mixed,Ghana,Skilled Worker,Medical,Consultant,Critical Care & Anaesthesia,CONS,130707,2022-02-12,2022-03-12,15.0,0.4,None,Bank,Inactive,KF394336,2028-05-28,XT167643,2028-08-15,2027-01-03,2022-03-05
EMP0667,Declan,Jones,rosie52@example.org,1997-12-14,+44118 4960813,"5 Hill Mountains
Lawrenceside
S6J 5BZ",Male,Greenhaven Acute & Specialist Care NHS Trust,Asian,Japan,British Citizen,Nursing,Senior Staff Nurse,Corporate Services,6,48548,2017-07-15,2017-08-12,18.75,0.5,None,Bank,Inactive,UK664538,2031-03-27,JT889965,2028-03-24,2026-12-28,2017-08-05
EMP0668,Callum,Lawson,metcalfesharon@example.net,1992-03-07,+44(0)1214960670,"Studio 62
Palmer Islands
Owentown
B4 9YU",Male,Southgate Community & Mental Health NHS Trust,White,Canada,British Citizen,AHP,Radiographer,Emergency & Urgent Care,6,53772,2025-08-24,2025-10-05,20.0,0.53,GMC,Permanent,Suspended,VO246321,2029-06-12,YV713176,2027-01-11,2027-03-31,2025-09-14
EMP0669,Alison,Chambers,debra10@example.com,1984-11-19,+44141 4960197,"26 Heather Crossroad
New Jacobtown
S53 0AT",Female,Horizon Integrated Health Partnership NHS Trust,Asian,India,ILR,Medical,Registrar,Women & Children,SPR,76542,2020-12-10,2021-01-07,37.5,1.0,None,Permanent,Active,IJ147958,2030-02-24,PP578975,2031-03-23,2026-09-27,2020-12-31
EMP0670,Edward,Parker,vwright@example.com,1964-04-03,+44(0)1134960576,"Studio 2
Wilson Common
Mitchellmouth
BT38 2YZ",Male,Lakeside District Hospitals NHS Trust,Asian,Thailand,British Citizen,AHP,Occupational Therapist,Corporate Services,6,52791,2026-03-18,2026-04-29,15.0,0.4,None,Bank,Suspended,ID239642,2031-04-07,NO920448,2030-10-31,2027-02-01,2026-04-08
EMP0671,Alison,Marsh,grace21@example.net,2003-08-17,0161 496 0034,"89 Colin Ridge
Port Ruthburgh
L5U 0EH",Female,Eastmoor Teaching Hospitals NHS Trust,Mixed,Thailand,Dependent,Admin,Administrator,Medicine & Acute Care,3,29414,2026-08-27,2026-09-24,15.0,0.4,HCPC,Permanent,Active,JZ296875,2028-07-18,VM019322,2029-02-15,2027-02-07,2026-09-17
EMP0672,Megan,Nash,edavidson@example.org,1969-01-18,01174960869,"Flat 83
Richard Canyon
Bowenborough
EH8 6XX",Male,Midlands Central Hospitals NHS Trust,White,United States,Dependent,Admin,Administrator,Surgery & Cancer,3,29990,2020-03-10,2020-04-14,15.0,0.4,GMC,Fixed Term,Suspended,EP527035,2030-12-28,AW340603,2030-06-07,2026-10-22,2020-03-31
EMP0673,Margaret,Smith,natasha15@example.com,1967-07-15,(0808)1570386,"Studio 6
Bethan Ports
Port Denisberg
PR9R 3EJ",Female,Horizon Integrated Health Partnership NHS Trust,Asian,China,British Citizen,AHP,Physiotherapist,Emergency & Urgent Care,6,54590,2024-04-30,2024-06-04,18.75,0.5,GMC,Permanent,On Leave,XJ906777,2027-09-21,WX295083,2029-04-01,2027-06-05,2024-05-21
