booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00004061-20260913_210743,2026-10-16,15:45:00,03:45:00,Broadfield Clinical Services NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0445-20260913_210743,Ms Hayley Thompson,Study Leave Cover,2025-02-14
BR-00004062-20260913_210743,2026-11-17,06:45:00,07:45:00,Midlands Central Hospitals NHS Trust,Admin,Ambulance Services,Emergency & Urgent Care,Data Analyst,Receptionist,3,13.33,16.41,EMP0210-20260913_210743,Dr Gerald Dennis,Study Leave Cover,2025-11-24
BR-00004063-20260913_210743,2027-01-13,17:00:00,19:00:00,Southgate Community & Mental Health NHS Trust,Nursing,Colorectal Surgery,Surgery & Cancer,Nursery Nurse,Healthcare Assistant,2,12.31,14.36,EMP0961-20260913_210743,Rosie Brown,Staff Redeployment,2026-08-07
BR-00004064-20260913_210743,2027-08-26,03:15:00,06:15:00,Lakeside District Hospitals NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Administrator,Administrator,3,13.33,16.41,EMP0014-20260913_210743,Lindsey Morley,Emergency Cover,2025-10-09
BR-00004065-20260913_210743,2027-05-27,12:30:00,13:30:00,Riverside Integrated Care NHS Trust,Admin,Emergency Department,Emergency & Urgent Care,Receptionist,Administrator,3,13.33,16.41,EMP0212-20260913_210743,Mr Dominic Jackson,High Acuity Patients,2026-07-08
BR-00004066-20260913_210743,2027-06-29,19:30:00,23:30:00,Oakridge Community Services NHS Trust,AHP,Radiology,Clinical Support Services,Radiographer,Radiographer,6,22.56,28.21,EMP0933-20260913_210743,Henry Rogers-Barnett,Ward Capacity Increase,2024-10-17
BR-00004067-20260913_210743,2026-04-04,18:30:00,01:30:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,Geriatrics,Medicine & Acute Care,Ward Manager,Nursery Nurse,2,12.31,14.36,EMP0987-20260913_210743,Joanne Watts,Additional Patient Safety Cover,2026-09-03
BR-00004068-20260913_210743,2027-02-14,04:15:00,07:15:00,Westmere Community Health NHS Trust,Nursing,Haematology,Medicine & Acute Care,Nursery Nurse,Healthcare Assistant,2,12.31,14.36,EMP1142-20260913_210743,Deborah Vincent,Study Leave Cover,2025-06-23
BR-00004069-20260913_210743,2026-03-30,01:30:00,07:30:00,Midlands Central Hospitals NHS Trust,Nursing,Facilities Management,Corporate Services,Healthcare Assistant,Charge Nurse,7,26.67,33.33,EMP0738-20260913_210743,Margaret Reed,Emergency Cover,2025-03-27
BR-00004070-20260913_210743,2026-08-27,03:15:00,13:15:00,Westborough Acute Care NHS Trust,Admin,Ambulance Services,Emergency & Urgent Care,Data Analyst,Data Analyst,8A,28.21,35.9,EMP1124-20260913_210743,Gillian Giles-Smith,Emergency Cover,2026-07-31
BR-00004071-20260913_210743,2026-10-28,13:15:00,16:15:00,Oakridge Community Services NHS Trust,Medical,Pain Management,Critical Care & Anaesthesia,GP,Registrar,SPR,33.33,43.59,EMP0855-20260913_210743,Mrs Suzanne Marsh,Specialist Skills Required,2025-06-24
BR-00004072-20260913_210743,2026-03-11,12:45:00,14:45:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,Endocrinology,Medicine & Acute Care,Charge Nurse,Ward Manager,8A,28.21,35.9,EMP0916-20260913_210743,Judith Kaur,Annual Leave Cover,2024-09-29
BR-00004073-20260913_210743,2026-08-06,07:15:00,18:15:00,Horizon Integrated Health Partnership NHS Trust,Medical,Paediatrics,Women & Children,FY1/FY2,Consultant,CONS,48.72,71.79,EMP0288-20260913_210743,Yvonne Watson,Emergency Cover,2026-05-24
BR-00004074-20260913_210743,2025-11-25,21:30:00,04:30:00,Westmere Community Health NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Receptionist,Medical Secretary,4,15.38,19.49,EMP0055-20260913_210743,Dr Hayley Thomas,Additional Patient Safety Cover,2025-12-22
BR-00004075-20260913_210743,2027-08-04,03:15:00,05:15:00,Southgate Community & Mental Health NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Nursery Nurse,Ward Manager,8A,28.21,35.9,EMP0141-20260913_210743,Gail Griffiths-Morgan,Annual Leave Cover,2025-02-01
BR-00004076-20260913_210743,2026-10-09,21:45:00,04:45:00,Hillcrest Medical Centres NHS Trust,Nursing,Gastroenterology,Medicine & Acute Care,Healthcare Assistant,Nursery Nurse,2,12.31,14.36,EMP0279-20260913_210743,Alexander Barnes,Night Shift Cover,2025-07-13
BR-00004077-20260913_210743,2026-11-25,03:15:00,06:15:00,Riverbank General Hospitals NHS Trust,Medical,Nephrology,Medicine & Acute Care,Consultant,FY1/FY2,FY1,18.46,21.54,EMP0577-20260913_210743,Clare Moore,Additional Patient Safety Cover,2025-05-20
BR-00004078-20260913_210743,2025-12-31,07:15:00,17:15:00,Meadowbrook Community Health NHS Trust,Nursing,Human Resources,Corporate Services,Charge Nurse,Staff Nurse,5,18.97,23.08,EMP0159-20260913_210743,Henry Nixon,Training Cover,2024-09-27
BR-00004079-20260913_210743,2027-04-10,12:30:00,22:30:00,Westborough Acute Care NHS Trust,Medical,Urgent Care,Emergency & Urgent Care,FY1/FY2,SHO,SHO,23.08,30.77,EMP0533-20260913_210743,Max Kaur,Annual Leave Cover,2026-09-10
BR-00004080-20260913_210743,2027-05-08,12:30:00,17:30:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Charge Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0348-20260913_210743,Mr Henry Phillips,Bank Holiday Cover,2025-02-24
BR-00004081-20260913_210743,2026-08-05,23:15:00,05:15:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Communications,Corporate Services,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0219-20260913_210743,Tracey Cook-Jenkins,Weekend Cover,2025-03-30
BR-00004082-20260913_210743,2026-01-13,14:00:00,18:00:00,Broadfield Clinical Services NHS Trust,Nursing,Intensive Care Unit,Critical Care & Anaesthesia,Nursery Nurse,Nursery Nurse,2,12.31,14.36,EMP0727-20260913_210743,Tom Knight,Study Leave Cover,2024-12-17
BR-00004083-20260913_210743,2027-01-15,23:15:00,06:15:00,Horizon Integrated Health Partnership NHS Trust,Nursing,Occupational Therapy,Clinical Support Services,Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0460-20260913_210743,Kenneth Williams,Staff Redeployment,2026-08-19
BR-00004084-20260913_210743,2026-06-09,00:45:00,10:45:00,Riverside Integrated Care NHS Trust,Admin,Haematology,Medicine & Acute Care,Administrator,Receptionist,3,13.33,16.41,EMP0191-20260913_210743,Raymond Williamson,Training Cover,2026-08-16
BR-00004085-20260913_210743,2027-04-22,18:15:00,21:15:00,Westborough Acute Care NHS Trust,Admin,Obstetrics,Women & Children,Administrator,Receptionist,3,13.33,16.41,EMP1051-20260913_210743,Nathan Hughes,Staff Redeployment,2025-05-01
BR-00004086-20260913_210743,2027-06-08,02:45:00,14:45:00,Lakeside District Hospitals NHS Trust,Medical,Urgent Care,Emergency & Urgent Care,SHO,Consultant,CONS,48.72,71.79,EMP0139-20260913_210743,Christine Thomas,Training Cover,2025-01-23
BR-00004087-20260913_210743,2025-12-24,08:15:00,14:15:00,Horizon Integrated Health Partnership NHS Trust,Medical,Emergency Department,Emergency & Urgent Care,Registrar,Consultant,CONS,48.72,71.79,EMP0636-20260913_210743,Dr Frederick Brennan,Maternity Leave Cover,2026-04-05
BR-00004088-20260913_210743,2027-04-11,16:00:00,03:00:00,Bluewater Community & Rehabilitation NHS Trust,Admin,Obstetrics,Women & Children,Medical Secretary,Administrator,3,13.33,16.41,EMP0810-20260913_210743,Dawn West,Study Leave Cover,2026-05-09
BR-00004089-20260913_210743,2026-12-17,12:45:00,18:45:00,Midlands Central Hospitals NHS Trust,Admin,Human Resources,Corporate Services,Administrator,Data Analyst,8A,28.21,35.9,EMP0598-20260913_210743,Katy Johnson,Emergency Cover,2026-03-20
BR-00004090-20260913_210743,2026-01-07,04:45:00,16:45:00,Midlands Central Hospitals NHS Trust,Admin,Gastroenterology,Medicine & Acute Care,Data Analyst,Administrator,3,13.33,16.41,EMP0998-20260913_210743,Bernard Pollard,Night Shift Cover,2025-12-24
BR-00004091-20260913_210743,2025-10-03,08:45:00,10:45:00,Westmere Community Health NHS Trust,Medical,Facilities Management,Corporate Services,SHO,FY1/FY2,FY1,18.46,21.54,EMP0099-20260913_210743,Mrs Ashleigh Lyons,Annual Leave Cover,2026-09-07
BR-00004092-20260913_210743,2027-07-01,22:30:00,08:30:00,Valleyview Mental Wellness NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,Registrar,Registrar,SPR,33.33,43.59,EMP0385-20260913_210743,Denise Rahman,Specialist Skills Required,2024-10-23
BR-00004093-20260913_210743,2027-04-12,02:45:00,06:45:00,Meadowbrook Community Health NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Senior Staff Nurse,Ward Manager,8A,28.21,35.9,EMP0217-20260913_210743,Miss Beth Howe,Planned Leave Cover,2024-09-24
BR-00004094-20260913_210743,2027-05-16,22:45:00,00:45:00,Horizon Integrated Health Partnership NHS Trust,Medical,Emergency Department,Emergency & Urgent Care,Registrar,FY1/FY2,FY1,18.46,21.54,EMP1095-20260913_210743,Catherine Murphy,Weekend Cover,2026-05-03
BR-00004095-20260913_210743,2026-12-18,06:45:00,11:45:00,Lakeside District Hospitals NHS Trust,AHP,Breast Surgery,Surgery & Cancer,Occupational Therapist,Physiologist,6,22.56,28.21,EMP1003-20260913_210743,Sophie Bond,Ward Capacity Increase,2025-07-08
BR-00004096-20260913_210743,2027-08-28,07:45:00,17:45:00,Valleyview Mental Wellness NHS Trust,Admin,Urgent Care,Emergency & Urgent Care,Medical Secretary,Data Analyst,8A,28.21,35.9,EMP0054-20260913_210743,Cheryl Shepherd-Freeman,Emergency Cover,2026-05-31
BR-00004097-20260913_210743,2025-12-17,15:30:00,16:30:00,Northshire University Hospitals NHS Trust,Medical,Pain Management,Critical Care & Anaesthesia,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0934-20260913_210743,Alex Holmes,Emergency Cover,2025-11-25
BR-00004098-20260913_210743,2026-07-22,08:45:00,17:45:00,Lakeside District Hospitals NHS Trust,AHP,Urgent Care,Emergency & Urgent Care,Radiographer,Physiologist,6,22.56,28.21,EMP0155-20260913_210743,Gregory Chan,Staff Shortage,2024-09-17
BR-00004099-20260913_210743,2026-06-27,13:00:00,18:00:00,Northwood Mental Health NHS Trust,AHP,Human Resources,Corporate Services,Speech Therapist,Physiologist,6,22.56,28.21,EMP0444-20260913_210743,Stewart Johnson-West,New Service Requirement,2025-04-24
BR-00004100-20260913_210743,2026-03-02,12:00:00,20:00:00,Meadowbrook Community Health NHS Trust,Medical,Finance,Corporate Services,SHO,FY1/FY2,FY1,18.46,21.54,EMP0168-20260913_210743,Alice Walsh,Annual Leave Cover,2026-06-26
BR-00004101-20260913_210743,2027-02-06,08:30:00,16:30:00,Riverside Integrated Care NHS Trust,Nursing,Cardiology,Medicine & Acute Care,Charge Nurse,Ward Manager,8A,28.21,35.9,EMP0191-20260913_210743,Christine Clarke,Planned Leave Cover,2025-03-03
BR-00004102-20260913_210743,2027-08-25,22:30:00,10:30:00,Meadowbrook Community Health NHS Trust,Admin,Respiratory Medicine,Medicine & Acute Care,Receptionist,Medical Secretary,4,15.38,19.49,EMP0880-20260913_210743,Ann Anderson,Weekend Cover,2026-03-21
BR-00004103-20260913_210743,2026-08-21,09:00:00,19:00:00,Eastfield Psychological Services NHS Trust,AHP,Emergency Department,Emergency & Urgent Care,Physiologist,Pharmacist,5,18.97,23.08,EMP0339-20260913_210743,Marian Williams,Ward Capacity Increase,2025-01-15
BR-00004104-20260913_210743,2026-10-21,21:45:00,23:45:00,Westborough Acute Care NHS Trust,Medical,Occupational Therapy,Clinical Support Services,GP,GP,GP,46.15,61.54,EMP0999-20260913_210743,Joanne Jones,Training Cover,2024-11-29
BR-00004105-20260913_210743,2026-10-28,07:30:00,17:30:00,Riverside Integrated Care NHS Trust,AHP,Cardiology,Medicine & Acute Care,Physiologist,Physiotherapist,6,22.56,28.21,EMP1043-20260913_210743,Georgina Williams-Gilbert,Additional Patient Safety Cover,2026-02-25
BR-00004106-20260913_210743,2027-08-21,03:15:00,04:15:00,Greenhaven Acute & Specialist Care NHS Trust,Nursing,Nephrology,Medicine & Acute Care,Senior Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0716-20260913_210743,Mrs Sarah Leonard,Operational Requirement,2026-04-22
BR-00004107-20260913_210743,2026-05-19,04:00:00,06:00:00,Southvale Hospitals NHS Trust,AHP,Orthopaedics,Surgery & Cancer,Physiotherapist,Occupational Therapist,6,22.56,28.21,EMP0291-20260913_210743,Stanley Marsden,Bank Holiday Cover,2026-07-17
BR-00004108-20260913_210743,2027-01-03,14:15:00,23:15:00,Northshire University Hospitals NHS Trust,Nursing,Emergency Department,Emergency & Urgent Care,Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP0815-20260913_210743,Graham Davies,New Service Requirement,2026-04-20
BR-00004109-20260913_210743,2026-04-03,12:45:00,16:45:00,Westborough Acute Care NHS Trust,Admin,Communications,Corporate Services,Medical Secretary,Data Analyst,8A,28.21,35.9,EMP0107-20260913_210743,Tony Thomas-James,Bank Holiday Cover,2025-05-07
BR-00004110-20260913_210743,2026-06-21,19:00:00,01:00:00,Bluewater Community & Rehabilitation NHS Trust,Admin,Obstetrics,Women & Children,Receptionist,Medical Secretary,4,15.38,19.49,EMP1164-20260913_210743,Gregory Phillips-Burton,Bank Holiday Cover,2025-03-10
BR-00004111-20260913_210743,2026-06-09,12:00:00,22:00:00,Southvale Hospitals NHS Trust,Admin,Orthopaedics,Surgery & Cancer,Medical Secretary,Data Analyst,8A,28.21,35.9,EMP0834-20260913_210743,Martin Jones,Maternity Leave Cover,2025-07-28
BR-00004112-20260913_210743,2026-07-02,16:30:00,02:30:00,Valleyview Mental Wellness NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,Consultant,SHO,SHO,23.08,30.77,EMP0899-20260913_210743,Sean Miller,Study Leave Cover,2024-10-16
BR-00004113-20260913_210743,2027-02-05,15:45:00,18:45:00,Westborough Acute Care NHS Trust,Nursing,Colorectal Surgery,Surgery & Cancer,Nursery Nurse,Staff Nurse,5,18.97,23.08,EMP0444-20260913_210743,Geraldine Marshall,High Acuity Patients,2025-08-02
BR-00004114-20260913_210743,2026-09-26,07:15:00,13:15:00,Lakeside District Hospitals NHS Trust,Medical,Gynaecology,Women & Children,SHO,FY1/FY2,FY1,18.46,21.54,EMP0244-20260913_210743,Jeffrey Webster-Akhtar,Maternity Leave Cover,2026-01-23
BR-00004115-20260913_210743,2026-05-09,20:45:00,07:45:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,Pain Management,Critical Care & Anaesthesia,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP1080-20260913_210743,Mr Albert Thompson,Study Leave Cover,2024-09-28
BR-00004116-20260913_210743,2026-08-27,08:15:00,17:15:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Communications,Corporate Services,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0871-20260913_210743,Mitchell Todd-Hodgson,Study Leave Cover,2025-04-02
BR-00004117-20260913_210743,2027-04-21,07:45:00,13:45:00,Northwood Mental Health NHS Trust,Medical,Pharmacy,Clinical Support Services,Registrar,FY1/FY2,FY1,18.46,21.54,EMP1145-20260913_210743,Joseph Forster,Maternity Leave Cover,2025-02-27
BR-00004118-20260913_210743,2026-04-29,03:00:00,14:00:00,Broadfield Clinical Services NHS Trust,Nursing,Breast Surgery,Surgery & Cancer,Ward Manager,Senior Staff Nurse,6,22.56,28.21,EMP0156-20260913_210743,Elizabeth Brown,High Acuity Patients,2025-09-13
BR-00004119-20260913_210743,2026-10-07,18:15:00,02:15:00,Horizon Integrated Health Partnership NHS Trust,AHP,Neurosurgery,Surgery & Cancer,Physiologist,Radiographer,6,22.56,28.21,EMP0042-20260913_210743,Dorothy Wheeler,Night Shift Cover,2025-05-04
BR-00004120-20260913_210743,2026-03-02,01:00:00,02:00:00,Midlands Central Hospitals NHS Trust,Medical,Finance,Corporate Services,Consultant,GP,GP,46.15,61.54,EMP0855-20260913_210743,Gregory Carter,Staff Shortage,2025-10-15
BR-00004121-20260913_210743,2025-10-09,10:15:00,22:15:00,Westborough Acute Care NHS Trust,Medical,General Surgery,Medicine & Acute Care,FY1/FY2,Consultant,CONS,48.72,71.79,EMP0496-20260913_210743,Roy Hughes,Increased Patient Demand,2025-03-26
BR-00004122-20260913_210743,2026-01-22,05:30:00,14:30:00,Northwood Mental Health NHS Trust,Medical,Geriatrics,Medicine & Acute Care,SHO,FY1/FY2,FY1,18.46,21.54,EMP0783-20260913_210743,Ms Sian Reid,Operational Requirement,2026-01-22
BR-00004123-20260913_210743,2026-05-20,13:30:00,19:30:00,Broadfield Clinical Services NHS Trust,Medical,Pathology,Clinical Support Services,GP,Consultant,CONS,48.72,71.79,EMP1060-20260913_210743,Stanley Pearson,Training Cover,2026-01-28
BR-00004124-20260913_210743,2026-03-22,12:30:00,00:30:00,Oakridge Community Services NHS Trust,AHP,Nephrology,Medicine & Acute Care,Physiologist,Occupational Therapist,6,22.56,28.21,EMP1044-20260913_210743,Bruce Barrett,Operational Requirement,2026-05-21
BR-00004125-20260913_210743,2027-04-03,04:30:00,08:30:00,Broadfield Clinical Services NHS Trust,Nursing,Paediatrics,Women & Children,Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0791-20260913_210743,Miss Francesca Randall,Staff Redeployment,2025-02-16
BR-00004126-20260913_210743,2025-12-13,07:15:00,11:15:00,Lakeside District Hospitals NHS Trust,Nursing,Human Resources,Corporate Services,Ward Manager,Staff Nurse,5,18.97,23.08,EMP0354-20260913_210743,Dr Jemma Dodd,Maternity Leave Cover,2025-10-14
BR-00004127-20260913_210743,2026-01-03,02:15:00,04:15:00,Lakeside District Hospitals NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,Consultant,Consultant,CONS,48.72,71.79,EMP1116-20260913_210743,Jill O'Connor-Davies,Staff Redeployment,2025-03-03
BR-00004128-20260913_210743,2026-10-25,02:30:00,08:30:00,Meadowbrook Community Health NHS Trust,Nursing,Minor Injuries Unit,Emergency & Urgent Care,Charge Nurse,Staff Nurse,5,18.97,23.08,EMP0394-20260913_210743,Wendy Burrows,Additional Patient Safety Cover,2026-07-27
BR-00004129-20260913_210743,2027-05-26,22:00:00,08:00:00,Northshire University Hospitals NHS Trust,Admin,Postnatal Care,Women & Children,Data Analyst,Administrator,3,13.33,16.41,EMP0426-20260913_210743,Jennifer Williams,High Acuity Patients,2025-06-04
BR-00004130-20260913_210743,2025-09-13,09:15:00,18:15:00,Lakeside District Hospitals NHS Trust,AHP,Urgent Care,Emergency & Urgent Care,Physiotherapist,Pharmacist,5,18.97,23.08,EMP1113-20260913_210743,Kathryn Smith-Garner,Annual Leave Cover,2026-04-19
BR-00004131-20260913_210743,2025-11-30,22:00:00,04:00:00,Northwood Mental Health NHS Trust,Nursing,Acute Medicine,Medicine & Acute Care,Senior Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP0146-20260913_210743,Judith Ellis,Maternity Leave Cover,2024-10-12
BR-00004132-20260913_210743,2027-09-02,16:45:00,00:45:00,Hillcrest Medical Centres NHS Trust,Medical,Oncology,Medicine & Acute Care,Registrar,GP,GP,46.15,61.54,EMP0020-20260913_210743,Declan Johnson,Staff Redeployment,2026-07-14
BR-00004133-20260913_210743,2026-01-13,19:45:00,00:45:00,Riverbank General Hospitals NHS Trust,Medical,Breast Surgery,Surgery & Cancer,Registrar,SHO,SHO,23.08,30.77,EMP0789-20260913_210743,Arthur Lamb,Staff Shortage,2024-11-22
BR-00004134-20260913_210743,2027-05-26,21:00:00,05:00:00,Eastfield Psychological Services NHS Trust,Nursing,Gastroenterology,Medicine & Acute Care,Charge Nurse,Nursery Nurse,2,12.31,14.36,EMP0255-20260913_210743,Duncan Harris,Specialist Skills Required,2026-08-04
BR-00004135-20260913_210743,2027-06-14,13:45:00,01:45:00,Eastfield Psychological Services NHS Trust,Medical,Haematology,Medicine & Acute Care,Registrar,GP,GP,46.15,61.54,EMP0421-20260913_210743,Howard Allen,Maternity Leave Cover,2026-07-22
BR-00004136-20260913_210743,2026-03-13,04:30:00,14:30:00,Westmere Community Health NHS Trust,AHP,Colorectal Surgery,Surgery & Cancer,Pharmacist,Physiologist,6,22.56,28.21,EMP1003-20260913_210743,Judith Stone-Russell,Staff Redeployment,2026-08-05
BR-00004137-20260913_210743,2026-03-13,13:15:00,16:15:00,Lakeside District Hospitals NHS Trust,Admin,Neurology,Medicine & Acute Care,Administrator,Medical Secretary,4,15.38,19.49,EMP0191-20260913_210743,Ms Hayley Lewis,Ward Capacity Increase,2026-03-29
BR-00004138-20260913_210743,2027-05-27,12:00:00,23:00:00,Hillcrest Medical Centres NHS Trust,Admin,Colorectal Surgery,Surgery & Cancer,Receptionist,Receptionist,3,13.33,16.41,EMP0567-20260913_210743,Dominic Jones,Study Leave Cover,2025-04-03
